Code,Klassifikator,Klassifikator_ru,Klassifikator_en,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
1710405,Shahrisabz shahar,Город Шахрисабз,Shakhrisabz city,0.0,0.0,0.0,0.0,0.0,5512.0,5287.0,5194.0,5530.0,5682.0,5773.0
1710240,Ko'kdala,Кукдала,Ko'kdala,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9539.0
1710207,G'uzor tumani,Гузарский район,G'uzor district,7029.0,7157.0,7503.0,7920.0,7550.0,7633.0,7980.0,8291.0,8622.0,9171.0,9386.0
1710212,Dehqonobod tuman,Дехканабадский район,Dehqonobod  district,5198.0,5767.0,5860.0,5971.0,6202.0,6222.0,6461.0,6545.0,6638.0,6922.0,7306.0
1710220,Qamashi tuman,Камашинский район,Qamashi district,9300.0,9317.0,9783.0,10219.0,10239.0,10282.0,10714.0,11600.0,12359.0,12988.0,13249.0
1710224,Qarshi tuman,Каршинский район,Qarshi district,7694.0,7936.0,8548.0,8196.0,7472.0,8317.0,9370.0,9140.0,9359.0,10187.0,10459.0
1710229,Koson tuman,Касанский район,Koson district,9034.0,10080.0,11004.0,10931.0,10313.0,10763.0,11733.0,12114.0,12272.0,12587.0,12988.0
1710232,Kitob tuman,Китабский район,Kitob district,8577.0,8683.0,9291.0,9596.0,9257.0,9616.0,10498.0,11247.0,11603.0,11687.0,11644.0
1710233,Mirishkor tuman,Миришкорский район,Mirishkor district,3725.0,4351.0,4545.0,4166.0,4105.0,4274.0,4522.0,4701.0,4719.0,4844.0,5053.0
1710234,Muborak tumani,Мубарекский район,Muborak district,3264.0,3455.0,3599.0,3597.0,3418.0,3349.0,3526.0,3569.0,3396.0,3509.0,3670.0
1710235,Nishon tumani,Нишанский  район,Nishon district,4834.0,5260.0,5849.0,5887.0,5879.0,5711.0,6032.0,6352.0,6417.0,6769.0,6875.0
1710237,Kasbi tumani,Касбийский  район,Kasbi district,5770.0,6408.0,6898.0,7189.0,7798.0,7642.0,7527.0,7894.0,8360.0,8847.0,8990.0
1710242,Chiroqchi tumani,Чиракчинский район,Chiroqchi  district,13790.0,14613.0,16097.0,17151.0,17098.0,18046.0,20233.0,20656.0,20948.0,22589.0,13729.0
1710245,Shahrisabz tumani,Шахрисабзский район,Shahrisabz district,9528.0,10484.0,13863.0,15304.0,15976.0,9538.0,8852.0,10370.0,10505.0,10531.0,10446.0
1710250,Yakkabog' tumani,Яккабагский район,Yakkabog' district,8059.0,8753.0,9613.0,9974.0,10467.0,10669.0,10954.0,11600.0,11931.0,12818.0,13293.0
1712,Navoiy viloyati,Навоийская область,Navoi region,31018.0,32600.0,34415.0,35243.0,35850.0,35926.0,36105.0,37324.0,39026.0,40088.0,40804.0
1712401,Navoiy shahar,Город Навои,Navoiy city,4718.0,4956.0,5007.0,4390.0,3964.0,4654.0,5187.0,5322.0,5576.0,5719.0,5829.0
1712408,Zarafshon shahar,Город Зарафшан,Zarafshon city,2199.0,2581.0,2906.0,2837.0,2731.0,3186.0,3492.0,3592.0,3676.0,3678.0,3602.0
1712412,G'ozg'on shahar,Город Газган,G'ozg'on city,0.0,0.0,0.0,0.0,0.0,0.0,0.0,260.0,324.0,325.0,318.0
1712211,Konimex tumani,Канимехский  район,Konimex  district,1039.0,1045.0,1133.0,1201.0,1360.0,1351.0,1414.0,1461.0,1472.0,1489.0,1538.0
1712216,Qiziltepa tumani,Кызылтепинский район,Qiziltepa district,4905.0,5031.0,4791.0,5109.0,6182.0,5719.0,4874.0,5205.0,5569.0,5605.0,5776.0
1712230,Navbahor shahar,Город Навбахор,Navbahor city,3288.0,3670.0,4056.0,3816.0,3752.0,3826.0,3701.0,3839.0,4156.0,4292.0,4497.0
1712234,Karmana tumani,Карманинский район,Karmana district,3855.0,3995.0,4040.0,3922.0,3898.0,4329.0,4928.0,4844.0,5072.0,5338.0,5307.0
1712238,Nurota tumani,Нуратинский район,Nurota district,2266.0,2463.0,3552.0,4412.0,3918.0,3314.0,3315.0,3234.0,3308.0,3341.0,3338.0
1712244,Tomdi tumani,Тамдынский район,Tomdi district,525.0,540.0,610.0,736.0,697.0,528.0,511.0,477.0,417.0,404.0,420.0
1712248,Uchquduq tumani,Учкудукский район,Uchquduq district,1363.0,1488.0,1496.0,1466.0,1797.0,1932.0,1802.0,1836.0,1861.0,1936.0,1895.0
1712251,Xatirchi tumani,Хатырчинский район,Xatirchi district,6860.0,6831.0,6824.0,7354.0,7551.0,7087.0,6881.0,7254.0,7595.0,7961.0,8284.0
1714,Namangan viloyati,Наманганская область,Namangan region,84765.0,93950.0,105286.0,105069.0,101925.0,101967.0,101304.0,105786.0,116727.0,121475.0,121361.0
1714401,Namangan shahar,Город Наманган,Namangan city,16798.0,18691.0,21984.0,22306.0,24553.0,24289.0,24389.0,25345.0,27946.0,29085.0,29407.0
1714204,Mingbuloq tumani,Мингбулакский район,Mingbuloq  district,4141.0,4546.0,4399.0,3930.0,4003.0,4263.0,4338.0,4622.0,5133.0,5370.0,5306.0
1714207,Kosonsoy tumani,Касансайский район,Kosonsoy district,6489.0,7265.0,7914.0,8089.0,8501.0,8524.0,7996.0,8252.0,8805.0,8962.0,9013.0
1714212,Namangan tumani,Наманганский район,Namangan district,7312.0,8380.0,9455.0,9153.0,6457.0,6588.0,6661.0,6749.0,7290.0,7673.0,7435.0
1714216,Norin tumani,Нарынский район,Norin district,5134.0,5443.0,5932.0,6281.0,6121.0,5666.0,5591.0,6109.0,6693.0,6819.0,6791.0
1714219,Pop tumani,Папский район,Pop district,6400.0,7280.0,8139.0,7571.0,7160.0,7388.0,7672.0,7981.0,8742.0,9061.0,9115.0
1714224,To'raqo'rg'on tumani,Туракурганский район,To'raqo'rg'on district,6467.0,6559.0,6763.0,6641.0,6372.0,7376.0,8270.0,8486.0,9436.0,10271.0,10352.0
1714229,Uychi tumani,Уйчинский район,Uychi district,7533.0,8210.0,9095.0,9259.0,8111.0,7986.0,7619.0,8046.0,9302.0,9657.0,9234.0
1714234,Uchqo'rg'on tumani,Учкурганский район,Uchqo'rg'on district,4778.0,5875.0,6803.0,6411.0,6309.0,6264.0,5952.0,6221.0,7061.0,7173.0,6998.0
1714236,Chortoq tumani,Чартакский район,Chortoq  district,5946.0,6845.0,7884.0,8211.0,8244.0,7619.0,7028.0,7415.0,8121.0,8303.0,8264.0
1714237,Chust tumani,Чустский район,Chust district,6503.0,7457.0,9032.0,9201.0,8394.0,8449.0,8654.0,9084.0,9968.0,10639.0,10938.0
1714242,Yangiqo'rg'on tumani,Янгикурганский район,Yangiqo'rg'on district,7264.0,7399.0,7886.0,8016.0,7700.0,7555.0,7134.0,7476.0,8230.0,8462.0,8508.0
1718,Samarqand viloyati,Самаркандская область,Samarkand region,130576.0,136900.0,146820.0,153861.0,151873.0,151433.0,152227.0,157087.0,165483.0,172052.0,172160.0
1718401,Samarqand shahar,Город Самарканд,Samarqand city,18220.0,19482.0,20522.0,20519.0,19434.0,16113.0,14942.0,16787.0,17581.0,18345.0,18774.0
1718406,Kattaqo'rg'on shahar,Город  Каттакурган,Kattaqo'rg'on city,3011.0,3312.0,3410.0,3396.0,3511.0,3584.0,3496.0,3431.0,3610.0,3798.0,3957.0
1718203,Oqdaryo tumani,Акдарьинский район,Oqdaryo district,5433.0,5972.0,6068.0,6296.0,6930.0,6395.0,5598.0,5985.0,6512.0,6828.0,6813.0
1718206,Bulung'ur tumani,Булунгурский район,Bulung'ur district,6526.0,6718.0,6819.0,7083.0,7371.0,7561.0,7584.0,7792.0,8552.0,9088.0,8900.0
1718209,Jomboy tumani,Джомбойский район,Jomboy district,5395.0,5692.0,6025.0,6599.0,6660.0,6702.0,6809.0,7164.0,7812.0,8140.0,8143.0
1718212,Ishtixon tumani,Иштыханский район,Ishtixon district,9224.0,9559.0,9519.0,9430.0,9375.0,9833.0,10353.0,10670.0,10941.0,11288.0,11279.0
1718215,Kattaqo'rg'on tumani,Каттакурганский район,Kattaqo'rg'on district,9066.0,10184.0,10881.0,10909.0,10585.0,10051.0,9946.0,10554.0,11203.0,11748.0,11993.0
1718216,Qo'shrabot tumani,Кошрабадский район,Qo'shrabot district,4813.0,4965.0,5393.0,5562.0,5591.0,5436.0,5317.0,5696.0,6000.0,6105.0,6158.0
1718218,Narpay tumani,Нарпайский район,Narpay district,7109.0,7957.0,8613.0,9179.0,9232.0,8319.0,7716.0,8060.0,8584.0,9101.0,9107.0
1718224,Payariq tumani,Пайарыкский район,Payariq district,7790.0,8062.0,9441.0,10258.0,9769.0,10312.0,11117.0,11095.0,11589.0,12194.0,12645.0
1718227,Pastdarg'om tumani,Пастдаргомский район,Pastdarg'om district,11944.0,11896.0,12261.0,13449.0,14112.0,14596.0,14690.0,15135.0,15540.0,16187.0,16177.0
1718230,Paxtachi tumani,Пахтачийский район,Paxtachi  district,4896.0,4981.0,5050.0,4904.0,4995.0,5405.0,5560.0,5868.0,6258.0,6430.0,6435.0
1718233,Samarqand tumani,Самаркандский район,Samarqand district,8462.0,8422.0,8717.0,8924.0,8805.0,11711.0,12114.0,10624.0,11328.0,11120.0,10718.0
1718235,Nurobod tumani,Нурабадский район,Nurobod  district,5353.0,5403.0,5821.0,6048.0,5725.0,6060.0,6801.0,6982.0,7224.0,7203.0,6992.0
1718236,Urgut tumani,Ургутский район,Urgut district,16885.0,17715.0,20450.0,22805.0,21901.0,21899.0,22643.0,23233.0,24171.0,25292.0,24937.0
1718238,Tayloq tumani,Тайлакский район,Tayloq  district,6449.0,6580.0,7830.0,8500.0,7877.0,7456.0,7541.0,8011.0,8578.0,9185.0,9132.0
1722,Surxondaryo viloyati,Сурхандарьинская область,Surkhandarya region,84933.0,89040.0,97444.0,103358.0,102846.0,106264.0,109107.0,109014.0,113605.0,121793.0,124226.0
1722401,Termiz shahar,Город Термез,Termiz  city,4966.0,5142.0,5995.0,5925.0,5704.0,6162.0,5800.0,6924.0,7256.0,7784.0,7732.0
1722201,Oltinsoy tumani,Алтынсайский район,Oltinsoy district,5228.0,5312.0,6386.0,7181.0,6787.0,6847.0,7126.0,7104.0,7359.0,8100.0,8456.0
1722202,Angor tumani,Ангорский район,Angor district,3775.0,4486.0,4894.0,4910.0,4819.0,5160.0,5451.0,5194.0,5364.0,5662.0,5957.0
1722203,Bandixon tumani,Бандыханский район,Bandixon district,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3194.0,3263.0,3495.0,3778.0
1722204,Boysun tumani,Байсунский район,Boysun district,4189.0,4310.0,4601.0,4776.0,5088.0,5190.0,5200.0,4980.0,5250.0,5625.0,5459.0
1722207,Muzrabot tumani,Музрабадский район,Muzrabot district,4212.0,4414.0,5010.0,5154.0,5014.0,5389.0,5883.0,5959.0,6052.0,6514.0,6720.0
1722210,Denov tumani,Денауский район,Denov district,13595.0,14750.0,16325.0,18249.0,19090.0,17420.0,15790.0,16395.0,16691.0,17648.0,18108.0
1722212,Jarqo'rg'on tumani,Джаркурганский район,Jarqo'rg'on district,7003.0,7537.0,7891.0,8010.0,8237.0,9165.0,9315.0,8925.0,9308.0,10264.0,10644.0
1722214,Qumqo'rg'on tumani,Кумкурганский район,Qumqo'rg'on district,7910.0,8239.0,8463.0,8539.0,7712.0,7990.0,9629.0,9289.0,9688.0,10561.0,10707.0
1722215,Qiziriq tumani,Кизирикский район,Qiziriq district,5386.0,5368.0,5675.0,6394.0,6540.0,6962.0,7621.0,5023.0,5289.0,5768.0,5688.0
1722217,Sariosiyo tumani,Сариасийский  район,Sariosiyo district,6013.0,6270.0,6889.0,7672.0,7822.0,8359.0,8996.0,9377.0,9814.0,10151.0,10134.0
1722220,Termiz tumani,Термезский район,Termiz district,3113.0,3139.0,3442.0,3658.0,3609.0,4188.0,4745.0,3346.0,3471.0,3406.0,3510.0
1722221,Uzun tumani,Узунский район,Uzun district,6561.0,6742.0,7158.0,7466.0,7411.0,7370.0,7278.0,7377.0,7882.0,8466.0,8446.0
1722223,Sherobod tumani,Шерабадский район,Sherobod district,6091.0,6569.0,7317.0,7495.0,7297.0,7739.0,7729.0,7490.0,7738.0,8274.0,8496.0
1722226,Sho'rchi tumani,Шурчинский район,Sho'rchi district,6891.0,6762.0,7398.0,7929.0,7716.0,8323.0,8544.0,8437.0,9180.0,10075.0,10391.0
1724,Sirdaryo viloyati,Сырдарьинская область,Syrdarya region,28755.0,30862.0,32661.0,33281.0,32649.0,31474.0,31143.0,31952.0,33082.0,34248.0,34303.0
1724401,Guliston shahar,Город Гулистан,Guliston city,3223.0,3099.0,3169.0,3244.0,2937.0,3069.0,3211.0,3123.0,3045.0,3051.0,3091.0
1724410,Shirin shahar,Город Ширин,Shirin city,626.0,609.0,562.0,533.0,468.0,559.0,694.0,698.0,696.0,707.0,691.0
1724413,Yangiyer shahar,Город Янгиер,Yangiyer city,1408.0,1330.0,1421.0,1513.0,1461.0,1432.0,1485.0,1606.0,1722.0,1816.0,1812.0
1724206,Oqoltin tumani,Акалтынский район,Oqoltin  district,1773.0,1684.0,1825.0,2063.0,2348.0,2204.0,1997.0,2104.0,2161.0,2220.0,2209.0
1724212,Boyovut tumani,Баяутский район,Boyovut district,4189.0,4678.0,5140.0,5049.0,4741.0,4605.0,4675.0,4935.0,5178.0,5329.0,5354.0
1724216,Sayxunobod tumani,Сайхунабадский район,Sayxunobod district,3009.0,3413.0,3358.0,3224.0,3417.0,3089.0,2702.0,2800.0,2984.0,3157.0,3203.0
1724220,Guliston tumani,Гулистанский район,Guliston district,2451.0,2787.0,2941.0,2903.0,3124.0,2899.0,2756.0,2888.0,2942.0,2970.0,2978.0
1724226,Sardoba tumani,Сардобинский район,Sardoba district,2588.0,2653.0,2370.0,2305.0,2431.0,2442.0,2509.0,2539.0,2606.0,2805.0,2935.0
1724228,Mirzaobod tumani,Мирзаабадский район,Mirzaobod district,2684.0,2733.0,2878.0,2997.0,2962.0,3020.0,2912.0,3036.0,3317.0,3469.0,3407.0
1724231,Sirdaryo tumani,Сырдарьинский район,Sirdaryo district,3418.0,4411.0,5371.0,5845.0,4956.0,4315.0,4568.0,4582.0,4761.0,4963.0,4848.0
1724235,Xovos tumani,Хавастский район,Xovos district,3386.0,3465.0,3626.0,3605.0,3804.0,3840.0,3634.0,3641.0,3670.0,3761.0,3775.0
1727,Toshkent viloyati,Ташкентская область,Tashkent region,90652.0,98199.0,105543.0,111092.0,111344.0,106674.0,104773.0,105218.0,108529.0,109212.0,108135.0
1727401,Nurafshon shahar,Город Нурафшан,Nurafshan city,0.0,0.0,0.0,0.0,0.0,1613.0,1482.0,1443.0,1659.0,1831.0,1843.0
1727404,Olmaliq shahar,Город Алмалык,Olmaliq city,4026.0,4693.0,4853.0,4860.0,4971.0,4757.0,5201.0,5370.0,5262.0,5265.0,5220.0
1727407,Angren shahar,Город Ангрен,Angren city,6141.0,6554.0,6897.0,7288.0,7265.0,7228.0,7328.0,7308.0,7383.0,6761.0,6538.0
1727413,Bekobod shahar,Город Бекабад,Bekobod  city,3294.0,3257.0,3514.0,3413.0,3208.0,3223.0,3241.0,3243.0,3344.0,3374.0,3193.0
1727419,Chirchiq shahar,Город Чирчик,Chirchik city,3857.0,3947.0,3833.0,4024.0,4329.0,4530.0,4720.0,4737.0,4985.0,4976.0,4757.0
1727415,Ohangaron shahar,Город Ахангаран,Ohangaron city,0.0,0.0,0.0,0.0,0.0,1397.0,1323.0,1342.0,1380.0,1400.0,1435.0
1727424,Yangiyo'l shahar,Город Янгиюль,Yangiyul city,0.0,0.0,0.0,0.0,0.0,1990.0,2157.0,2340.0,2205.0,2694.0,2943.0
1727206,Oqqoʻrgʻon tumani,Аккурганский район,Akkurgan district,3377.0,3787.0,4068.0,4227.0,4025.0,3843.0,3977.0,4050.0,4338.0,4438.0,4276.0
1727212,Ohangaron tumani,Ахангара́нский район,Ohangaron district,4672.0,5127.0,5496.0,5780.0,5612.0,3559.0,3290.0,3269.0,3566.0,4209.0,4174.0
1727220,Bekobod tumani,Бекабадский район,Bekabad district,4821.0,5320.0,6087.0,6540.0,6485.0,6320.0,6134.0,6037.0,6264.0,6449.0,6425.0
1727224,Boʻstonliq tumani,Бостанлыкский район,Bostanliq district,5662.0,5945.0,6771.0,6795.0,6268.0,5917.0,5649.0,5626.0,5832.0,6062.0,6134.0
