Code,Klassifikator,Klassifikator_ru,Klassifikator_en,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
1700,O'zbekiston Respublikasi,Республика Узбекистан,Republic of Uzbekistan,2573441.0,2700579.0,2810186.0,2906302.0,2980719.0,3033378.0,3080586.0,3111641.0,3150388.0,3198876.0,3259652.0
1735,Qoraqalpog'iston Respublikasi,Республика Каракалпакстан,The Republic of Karakalpakstan,130635.0,137657.0,144497.0,150648.0,156108.0,159612.0,163003.0,165582.0,168339.0,172184.0,176580.0
1735401,Nukus shahri,Город Нукус,Nukus city,21759.0,23045.0,24512.0,25505.0,26529.0,27844.0,28605.0,29232.0,29860.0,30914.0,32005.0
1735411,Taxiatosh sh.,Тахиаташский город,Taxiatosh city,4165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1735204,Amudaryo tumani,Амударьинский район,Amudarya district,13900.0,14724.0,15562.0,16184.0,16568.0,16531.0,16602.0,16573.0,16813.0,16951.0,17697.0
1735207,Beruniy tumani,Берунийский район,Beruniy  district,12079.0,12997.0,14154.0,14881.0,5289.0,15790.0,16231.0,16574.0,16943.0,16977.0,17683.0
1735209,Bo‘zatov tumani,Бозатовский район,Bo‘zatov district,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2081.0,2104.0,2133.0,2132.0
1735211,Qorao‘zak tumani,Караузякский район,Qorao‘zak district,4432.0,4553.0,4758.0,5057.0,8993.0,5303.0,5291.0,5267.0,5278.0,5431.0,5353.0
1735212,Kegeyli tumani,Кегейлийский район,Kegeyli district,7122.0,7698.0,8271.0,8701.0,10854.0,9093.0,9199.0,7538.0,7667.0,7621.0,7431.0
1735215,Qo‘ng‘irot tumani,Кунградский район,Qo‘ng‘irot district,9504.0,10016.0,10427.0,10588.0,4480.0,10902.0,10850.0,11157.0,11295.0,11357.0,11442.0
1735218,Qanliko'l tumani,Канлыкульский район,Qanliko'l district,3452.0,3601.0,3884.0,4100.0,2903.0,4558.0,4761.0,5159.0,5132.0,5311.0,5431.0
1735222,Mo‘ynoq tumani,Муйнакский район,Mo‘ynoq  district,2597.0,2693.0,2769.0,2788.0,15375.0,2941.0,2918.0,2880.0,2985.0,3148.0,3114.0
1735225,Nukus tumani,Нукусский район,Nukus district,3665.0,3670.0,3692.0,3889.0,4002.0,4061.0,4132.0,4146.0,4076.0,4215.0,4494.0
1735228,Taxiatosh tumani,Тахиаташский район,Taxiatosh district,0.0,0.0,0.0,0.0,0.0,6837.0,7048.0,7213.0,7224.0,7161.0,7122.0
1735230,Taxtako‘pir tumani,Тахтакупырский район,Taxtako‘pir district,3294.0,3396.0,3476.0,3628.0,3720.0,3703.0,3593.0,3701.0,3821.0,3980.0,3728.0
1735233,To'rtko'l tumani,Турткульский район,To'rtko'l district,13028.0,13851.0,14399.0,14780.0,15077.0,15626.0,16192.0,16361.0,16837.0,17574.0,17879.0
1735236,Xo‘jayli tumani,Ходжейлийский район,Xo‘jayli district,11242.0,15975.0,16253.0,17165.0,17883.0,11614.0,11876.0,11718.0,11555.0,11437.0,11736.0
1735240,Chimboy tumani,Чимбайский район,Chimboy district,7319.0,7910.0,8287.0,8677.0,9207.0,9425.0,9861.0,9969.0,10161.0,10542.0,11046.0
