Code,Klassifikator,Klassifikator_ru,Klassifikator_en,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
1706246,Jondor tumani,Жондорский район,Jondor  district,20079.0,19787.0,19991.0,20633.0,21165.0,21868.0,22724.0,23411.0,23964.0,24961.0,25721.0
1706258,Shofirkon tumani,Шафирканский район,Shofirkon district,21410.0,21019.0,20609.0,20783.0,20888.0,21238.0,21599.0,22113.0,22604.0,23086.0,23768.0
1708,Jizzax viloyati,Джизакская область,Jizzakh region,185558.0,183561.0,184256.0,186608.0,191021.0,195314.0,198888.0,202268.0,204467.0,207401.0,212850.0
1708401,Jizzax shahar,Город Джизак,Jizzakh city,24300.0,24028.0,24051.0,24292.0,24242.0,24564.0,24712.0,24482.0,24073.0,24039.0,23971.0
1708201,Arnasoy tuman,Арнасайский район,Arnasoy district,6465.0,6277.0,6249.0,6238.0,6334.0,6612.0,6624.0,6738.0,6826.0,6920.0,6968.0
1708204,Baxmal tumani,Бахмальский район,Baxmal district,22512.0,22009.0,21840.0,21944.0,22215.0,22343.0,22193.0,22484.0,23050.0,23529.0,24622.0
1708209,G'allaorol tumani,Галляаральский район,G'allaorol district,22834.0,22509.0,22695.0,22642.0,23185.0,23474.0,24499.0,24942.0,25230.0,25863.0,26778.0
1708212,Sharof Rashidov tumani,Шараф-Рашидовский  район,Sharof Rashidov  district,28809.0,28929.0,28665.0,28643.0,29939.0,31117.0,31868.0,32795.0,33473.0,33756.0,35349.0
1708215,Do'stlik tumani,Дустликский район,Do'stlik district,8512.0,8710.0,8656.0,8886.0,9230.0,9465.0,9752.0,10117.0,10366.0,10246.0,10377.0
1708218,Zomin tumani,Зааминский район,Zomin district,24171.0,24085.0,24222.0,24798.0,25421.0,23652.0,24326.0,24665.0,24863.0,25247.0,25837.0
1708220,Zarbdor tumani,Зарбдарский район,Zarbdor district,8760.0,8325.0,8454.0,8790.0,9263.0,12016.0,12255.0,12835.0,13217.0,13909.0,14404.0
1708223,Mirzacho'l tumani,Мирзачульский район,Mirzacho'l district,6955.0,7069.0,7143.0,7353.0,7453.0,7734.0,7861.0,7791.0,7870.0,7781.0,7763.0
1708225,Zafarobod tumani,Зафарабадский район,Zafarobod district,6169.0,6034.0,6172.0,6470.0,6812.0,7271.0,7427.0,7501.0,7377.0,7540.0,7695.0
1708228,Paxtakor tumani,Пахтакорский район,Paxtakor district,9801.0,9636.0,9752.0,9804.0,10166.0,9972.0,10059.0,10528.0,10661.0,10906.0,11174.0
1708235,Forish tumani,Фаришский район,Forish district,12323.0,12000.0,12227.0,12662.0,12615.0,12853.0,13081.0,13041.0,13083.0,13342.0,13623.0
1708237,Yangiobod tumani,Янгиабадский район,Yangiobod district,3947.0,3950.0,4130.0,4086.0,4146.0,4241.0,4231.0,4349.0,4378.0,4323.0,4289.0
1710,Qashqadaryo viloyati,Кашкадарьинская область,Kashkadarya region,442911.0,435336.0,433314.0,435074.0,442183.0,452177.0,462620.0,472814.0,486063.0,503897.0,523433.0
1710401,Qarshi  shahar,Город Карши,Qarshi  city,36070.0,36328.0,36828.0,37084.0,37758.0,38937.0,40185.0,40617.0,40893.0,41141.0,40771.0
1710405,Shahrisabz shahar,Город Шахрисабз,Shakhrisabz city,0.0,0.0,0.0,0.0,0.0,14783.0,15629.0,16500.0,16728.0,17428.0,18569.0
1710240,Ko'kdala,Кукдала,Ko'kdala,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30040.0
1710207,G'uzor tumani,Гузарский район,G'uzor district,29044.0,28671.0,28880.0,28458.0,28854.0,29089.0,29749.0,29959.0,29946.0,30854.0,31555.0
1710212,Dehqonobod tuman,Дехканабадский район,Dehqonobod  district,18154.0,18060.0,18470.0,18870.0,19546.0,20449.0,21231.0,21782.0,23545.0,24392.0,25061.0
1710220,Qamashi tuman,Камашинский район,Qamashi district,37509.0,36810.0,36922.0,37071.0,37466.0,37908.0,38527.0,38928.0,39378.0,40722.0,42468.0
1710224,Qarshi tuman,Каршинский район,Qarshi district,31615.0,31265.0,31335.0,31571.0,32081.0,31478.0,31184.0,32178.0,33173.0,33652.0,34792.0
1710229,Koson tuman,Касанский район,Koson district,41189.0,39657.0,38918.0,38650.0,39265.0,39703.0,39867.0,40979.0,42283.0,44127.0,45612.0
1710232,Kitob tuman,Китабский район,Kitob district,33909.0,33861.0,33702.0,34103.0,34365.0,34883.0,35177.0,36171.0,36895.0,38466.0,40095.0
1710233,Mirishkor tuman,Миришкорский район,Mirishkor district,16683.0,16085.0,16165.0,16487.0,16508.0,16570.0,16456.0,16749.0,16973.0,17563.0,17960.0
1710234,Muborak tumani,Мубарекский район,Muborak district,12235.0,12055.0,12077.0,12249.0,12684.0,13071.0,13419.0,13608.0,13953.0,14067.0,14023.0
1710235,Nishon tumani,Нишанский  район,Nishon district,20356.0,20342.0,20317.0,21062.0,21672.0,22315.0,22711.0,22904.0,23327.0,23829.0,24693.0
1710237,Kasbi tumani,Касбийский  район,Kasbi district,27240.0,26090.0,25433.0,25557.0,25311.0,26043.0,26871.0,27710.0,27951.0,29061.0,30511.0
1710242,Chiroqchi tumani,Чиракчинский район,Chiroqchi  district,56955.0,56383.0,56232.0,56539.0,57919.0,59791.0,61125.0,63288.0,66972.0,70391.0,44346.0
1710245,Shahrisabz tumani,Шахрисабзский район,Shahrisabz district,45546.0,44127.0,43004.0,42429.0,43465.0,31359.0,33834.0,34292.0,35696.0,37920.0,40558.0
1710250,Yakkabog' tumani,Яккабагский район,Yakkabog' district,36406.0,35602.0,35031.0,34944.0,35289.0,35798.0,36655.0,37149.0,38350.0,40284.0,42379.0
1712,Navoiy viloyati,Навоийская область,Navoi region,117064.0,116283.0,117197.0,119672.0,123045.0,126727.0,130845.0,134523.0,137147.0,140881.0,145266.0
1712401,Navoiy shahar,Город Навои,Navoiy city,17209.0,17322.0,17467.0,18061.0,18386.0,18214.0,18054.0,19330.0,19927.0,20090.0,20522.0
1712408,Zarafshon shahar,Город Зарафшан,Zarafshon city,9175.0,9006.0,9269.0,9705.0,10356.0,10637.0,10950.0,11446.0,11665.0,12309.0,12903.0
1712412,G'ozg'on shahar,Город Газган,G'ozg'on city,0.0,0.0,0.0,0.0,0.0,0.0,0.0,908.0,1164.0,1220.0,1280.0
1712211,Konimex tumani,Канимехский  район,Konimex  district,3786.0,3836.0,3761.0,3895.0,4000.0,4109.0,4772.0,4984.0,5158.0,5324.0,5598.0
1712216,Qiziltepa tumani,Кызылтепинский район,Qiziltepa district,18145.0,17975.0,18182.0,18459.0,18584.0,19310.0,20196.0,20414.0,20515.0,20874.0,21241.0
1712230,Navbahor shahar,Город Навбахор,Navbahor city,12558.0,12502.0,12295.0,12844.0,13250.0,13630.0,13882.0,14492.0,14585.0,14976.0,15503.0
1712234,Karmana tumani,Карманинский район,Karmana district,14218.0,14130.0,14360.0,14734.0,15287.0,15304.0,15727.0,15394.0,16347.0,16934.0,17667.0
1712238,Nurota tumani,Нуратинский район,Nurota district,11291.0,10732.0,10568.0,10429.0,10927.0,11730.0,12119.0,11573.0,11643.0,12224.0,12933.0
1712244,Tomdi tumani,Тамдынский район,Tomdi district,2073.0,1935.0,1917.0,1943.0,1984.0,2175.0,2217.0,2300.0,2286.0,2299.0,2261.0
1712248,Uchquduq tumani,Учкудукский район,Uchquduq district,3912.0,3904.0,4076.0,4422.0,4847.0,5187.0,5736.0,6122.0,6397.0,6662.0,6971.0
1712251,Xatirchi tumani,Хатырчинский район,Xatirchi district,24697.0,24941.0,25302.0,25180.0,25424.0,26431.0,27192.0,27560.0,27460.0,27969.0,28387.0
1714,Namangan viloyati,Наманганская область,Namangan region,342369.0,337400.0,335803.0,343369.0,356276.0,366769.0,374425.0,384891.0,391807.0,405334.0,423956.0
1714401,Namangan shahar,Город Наманган,Namangan city,68700.0,67451.0,66877.0,68480.0,83521.0,86079.0,88678.0,91550.0,94394.0,97640.0,102639.0
1714204,Mingbuloq tumani,Мингбулакский район,Mingbuloq  district,17925.0,17346.0,17248.0,17503.0,17344.0,17001.0,16848.0,16899.0,16936.0,17424.0,17939.0
1714207,Kosonsoy tumani,Касансайский район,Kosonsoy district,25765.0,25412.0,25312.0,25857.0,26525.0,27839.0,28894.0,29598.0,30776.0,32003.0,33093.0
1714212,Namangan tumani,Наманганский район,Namangan district,27914.0,27549.0,27615.0,28840.0,22542.0,23528.0,24126.0,25265.0,25349.0,26126.0,27288.0
1714216,Norin tumani,Нарынский район,Norin district,17813.0,17605.0,17711.0,18542.0,19555.0,20716.0,21562.0,22121.0,22613.0,23333.0,24192.0
1714219,Pop tumani,Папский район,Pop district,24967.0,25238.0,25322.0,26405.0,27365.0,28062.0,28356.0,28790.0,29132.0,30008.0,31525.0
1714224,To'raqo'rg'on tumani,Туракурганский район,To'raqo'rg'on district,26567.0,26593.0,26421.0,26288.0,26521.0,26422.0,26431.0,27183.0,27488.0,28662.0,30529.0
1714229,Uychi tumani,Уйчинский район,Uychi district,29868.0,29496.0,29864.0,30485.0,28564.0,29468.0,29449.0,30164.0,30571.0,31649.0,33071.0
1714234,Uchqo'rg'on tumani,Учкурганский район,Uchqo'rg'on district,20082.0,19708.0,19434.0,20275.0,21415.0,22108.0,22579.0,23635.0,23720.0,24667.0,26033.0
1714236,Chortoq tumani,Чартакский район,Chortoq  district,22061.0,21723.0,21679.0,22880.0,24128.0,25651.0,27145.0,28172.0,28849.0,29826.0,31086.0
1714237,Chust tumani,Чустский район,Chust district,30517.0,29666.0,29075.0,28743.0,29926.0,30587.0,30855.0,31862.0,32365.0,33960.0,35822.0
1714242,Yangiqo'rg'on tumani,Янгикурганский район,Yangiqo'rg'on district,30190.0,29613.0,29245.0,29071.0,28870.0,29308.0,29502.0,29652.0,29614.0,30036.0,30739.0
1718,Samarqand viloyati,Самаркандская область,Samarkand region,501360.0,492135.0,499634.0,505270.0,523709.0,539452.0,554388.0,570298.0,583548.0,601212.0,618852.0
1718401,Samarqand shahar,Город Самарканд,Samarqand city,68553.0,68077.0,68844.0,70191.0,72140.0,73722.0,74651.0,73368.0,72791.0,72598.0,72288.0
1718406,Kattaqo'rg'on shahar,Город  Каттакурган,Kattaqo'rg'on city,11517.0,11499.0,11550.0,11921.0,12067.0,12374.0,12682.0,13212.0,13332.0,13640.0,13958.0
1718203,Oqdaryo tumani,Акдарьинский район,Oqdaryo district,21750.0,21202.0,21610.0,21944.0,22292.0,22678.0,23307.0,23694.0,23878.0,24506.0,25043.0
1718206,Bulung'ur tumani,Булунгурский район,Bulung'ur district,26822.0,26495.0,26263.0,26402.0,26743.0,26924.0,27424.0,27950.0,28350.0,29156.0,30341.0
1718209,Jomboy tumani,Джомбойский район,Jomboy district,20912.0,19918.0,20347.0,20383.0,21358.0,22192.0,23228.0,24368.0,25002.0,26316.0,27461.0
1718212,Ishtixon tumani,Иштыханский район,Ishtixon district,34880.0,34035.0,34842.0,35291.0,36076.0,36224.0,36286.0,37279.0,38444.0,39438.0,40155.0
1718215,Kattaqo'rg'on tumani,Каттакурганский район,Kattaqo'rg'on district,36870.0,35911.0,36118.0,36730.0,38090.0,39098.0,39812.0,39981.0,40255.0,41483.0,42466.0
1718216,Qo'shrabot tumani,Кошрабадский район,Qo'shrabot district,17319.0,17130.0,17625.0,17723.0,18459.0,19279.0,20205.0,20284.0,20908.0,21448.0,22116.0
1718218,Narpay tumani,Нарпайский район,Narpay district,30206.0,29367.0,29344.0,29572.0,30494.0,31352.0,32030.0,32373.0,32642.0,33509.0,34206.0
1718224,Payariq tumani,Пайарыкский район,Payariq district,31838.0,30779.0,30880.0,30832.0,31986.0,33166.0,34212.0,36245.0,38105.0,39702.0,41903.0
1718227,Pastdarg'om tumani,Пастдаргомский район,Pastdarg'om district,44564.0,43769.0,44888.0,44690.0,46131.0,47593.0,49359.0,51213.0,53423.0,55495.0,57084.0
1718230,Paxtachi tumani,Пахтачийский район,Paxtachi  district,18599.0,18171.0,18296.0,18483.0,18877.0,18718.0,19178.0,19664.0,20269.0,20918.0,21672.0
1718233,Samarqand tumani,Самаркандский район,Samarqand district,27765.0,27513.0,28049.0,28716.0,30182.0,31414.0,32819.0,36853.0,38204.0,39772.0,41082.0
1718235,Nurobod tumani,Нурабадский район,Nurobod  district,20355.0,20227.0,20677.0,21012.0,21529.0,22096.0,22076.0,22790.0,23703.0,24527.0,25583.0
1718236,Urgut tumani,Ургутский район,Urgut district,65856.0,64614.0,66573.0,67212.0,71287.0,75174.0,78887.0,81867.0,84163.0,87690.0,91160.0
1718238,Tayloq tumani,Тайлакский район,Tayloq  district,23554.0,23428.0,23728.0,24168.0,25998.0,27448.0,28232.0,29157.0,30079.0,31014.0,32334.0
1722,Surxondaryo viloyati,Сурхандарьинская область,Surkhandarya region,352853.0,341188.0,339675.0,341324.0,349711.0,360436.0,368834.0,382552.0,394195.0,407306.0,422731.0
1722401,Termiz shahar,Город Термез,Termiz  city,21162.0,20212.0,20102.0,19905.0,20491.0,20752.0,21331.0,25874.0,26467.0,27033.0,27942.0
1722201,Oltinsoy tumani,Алтынсайский район,Oltinsoy district,25050.0,23646.0,22742.0,22202.0,22709.0,23506.0,23409.0,24439.0,25402.0,26299.0,27520.0
1722202,Angor tumani,Ангорский район,Angor district,16468.0,15786.0,15836.0,15986.0,16383.0,16935.0,17360.0,18302.0,18926.0,19724.0,20476.0
1722203,Bandixon tumani,Бандыханский район,Bandixon district,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10374.0,10736.0,11190.0,11594.0
1722204,Boysun tumani,Байсунский район,Boysun district,17239.0,16846.0,16701.0,16687.0,17117.0,17552.0,17965.0,17818.0,18254.0,18613.0,19499.0
1722207,Muzrabot tumani,Музрабадский район,Muzrabot district,18347.0,17819.0,17592.0,17475.0,17685.0,18009.0,18397.0,19092.0,20064.0,20819.0,21858.0
1722210,Denov tumani,Денауский район,Denov district,50143.0,48785.0,49804.0,51375.0,54174.0,57891.0,59994.0,61670.0,63673.0,65268.0,66785.0
1722212,Jarqo'rg'on tumani,Джаркурганский район,Jarqo'rg'on district,30044.0,29093.0,29070.0,29011.0,29491.0,29670.0,30288.0,31722.0,32650.0,33861.0,34970.0
1722214,Qumqo'rg'on tumani,Кумкурганский район,Qumqo'rg'on district,32762.0,31756.0,31511.0,32039.0,32134.0,32630.0,33574.0,32991.0,33748.0,34427.0,35386.0
1722215,Qiziriq tumani,Кизирикский район,Qiziriq district,22507.0,21899.0,21776.0,21643.0,21785.0,22667.0,23197.0,16007.0,16845.0,17508.0,18525.0
1722217,Sariosiyo tumani,Сариасийский  район,Sariosiyo district,26179.0,24892.0,24793.0,24757.0,25255.0,26188.0,27014.0,29236.0,30191.0,32007.0,33875.0
1722220,Termiz tumani,Термезский район,Termiz district,13606.0,12871.0,12479.0,12647.0,12961.0,13334.0,13657.0,10290.0,10777.0,11358.0,12023.0
1722221,Uzun tumani,Узунский район,Uzun district,26378.0,26262.0,26365.0,26576.0,27029.0,27649.0,27783.0,27625.0,27380.0,28398.0,29297.0
1722223,Sherobod tumani,Шерабадский район,Sherobod district,25937.0,24931.0,24728.0,24867.0,25417.0,25872.0,26489.0,27469.0,28517.0,29381.0,30208.0
1722226,Sho'rchi tumani,Шурчинский район,Sho'rchi district,27031.0,26390.0,26176.0,26154.0,27080.0,27781.0,28376.0,29643.0,30565.0,31420.0,32773.0
1724,Sirdaryo viloyati,Сырдарьинская область,Syrdarya region,109831.0,109122.0,110202.0,112639.0,115751.0,119010.0,120650.0,122874.0,124450.0,126856.0,128768.0
1724401,Guliston shahar,Город Гулистан,Guliston city,12347.0,12332.0,12376.0,12324.0,12574.0,12284.0,12023.0,12265.0,12310.0,12329.0,12189.0
1724410,Shirin shahar,Город Ширин,Shirin city,2827.0,2683.0,2661.0,2609.0,2500.0,2359.0,2258.0,2270.0,2300.0,2341.0,2361.0
1724413,Yangiyer shahar,Город Янгиер,Yangiyer city,5156.0,5222.0,5255.0,5182.0,5261.0,5344.0,5440.0,5588.0,5787.0,5896.0,6070.0
1724206,Oqoltin tumani,Акалтынский район,Oqoltin  district,7408.0,7680.0,7664.0,7559.0,7523.0,7557.0,7864.0,7840.0,7940.0,8042.0,8322.0
1724212,Boyovut tumani,Баяутский район,Boyovut district,16193.0,15833.0,15738.0,16190.0,16837.0,17338.0,17752.0,17969.0,18630.0,19173.0,19622.0
1724216,Sayxunobod tumani,Сайхунабадский район,Sayxunobod district,9759.0,9767.0,10312.0,11041.0,11422.0,11746.0,12260.0,12412.0,12307.0,12357.0,12289.0
1724220,Guliston tumani,Гулистанский район,Guliston district,9209.0,9301.0,9268.0,9775.0,10099.0,10637.0,11168.0,11218.0,11285.0,11490.0,11753.0
1724226,Sardoba tumani,Сардобинский район,Sardoba district,9630.0,9547.0,9612.0,9714.0,9475.0,9602.0,9685.0,9871.0,9809.0,9848.0,9819.0
1724228,Mirzaobod tumani,Мирзаабадский район,Mirzaobod district,9339.0,9185.0,9581.0,9613.0,9981.0,10404.0,10732.0,11203.0,11515.0,11874.0,12163.0
1724231,Sirdaryo tumani,Сырдарьинский район,Sirdaryo district,15342.0,14623.0,14681.0,15358.0,16503.0,17716.0,17288.0,17990.0,18192.0,19035.0,19516.0
1724235,Xovos tumani,Хавастский район,Xovos district,12621.0,12949.0,13054.0,13274.0,13576.0,14023.0,14180.0,14248.0,14375.0,14471.0,14664.0
1727,Toshkent viloyati,Ташкентская область,Tashkent region,351614.0,345412.0,345477.0,354467.0,366447.0,382048.0,392932.0,403695.0,408389.0,406218.0,415921.0
1727401,Nurafshon shahar,Город Нурафшан,Nurafshan city,0.0,0.0,0.0,0.0,0.0,5714.0,5877.0,5842.0,6194.0,6230.0,6381.0
1727404,Olmaliq shahar,Город Алмалык,Olmaliq city,15647.0,15764.0,15605.0,16493.0,16967.0,18003.0,18195.0,18546.0,19223.0,19741.0,20791.0
1727407,Angren shahar,Город Ангрен,Angren city,23657.0,23403.0,23380.0,23966.0,24650.0,25529.0,26510.0,27176.0,27826.0,25688.0,26019.0
1727413,Bekobod shahar,Город Бекабад,Bekobod  city,12202.0,12042.0,12076.0,12484.0,12743.0,12982.0,13167.0,13384.0,13151.0,13265.0,13461.0
1727419,Chirchiq shahar,Город Чирчик,Chirchik city,16625.0,16387.0,16493.0,16468.0,16728.0,16610.0,16701.0,17068.0,18286.0,18715.0,18910.0
1727415,Ohangaron shahar,Город Ахангаран,Ohangaron city,0.0,0.0,0.0,0.0,0.0,4728.0,4932.0,5118.0,5316.0,5471.0,5555.0
1727424,Yangiyo'l shahar,Город Янгиюль,Yangiyul city,0.0,0.0,0.0,0.0,0.0,6791.0,6852.0,7054.0,7390.0,9987.0,10187.0
1727206,Oqqoʻrgʻon tumani,Аккурганский район,Akkurgan district,12859.0,12720.0,12663.0,13236.0,13828.0,14212.0,14434.0,15029.0,15132.0,15595.0,16147.0
1727212,Ohangaron tumani,Ахангара́нский район,Ohangaron district,16020.0,15988.0,16454.0,17325.0,18090.0,14449.0,14761.0,14863.0,14867.0,16113.0,16374.0
1727220,Bekobod tumani,Бекабадский район,Bekabad district,18780.0,18857.0,19167.0,19628.0,20399.0,21285.0,22189.0,23014.0,23425.0,23891.0,24651.0
