Code,Klassifikator,Klassifikator_ru,Klassifikator_en,2015,2013,2014,2016,2017,2018,2019,2020,2021,2022,2023
1708235,Forish tumani,Фаришский район,Forish district,1969.0,1573.0,1591.0,2107.0,2346.0,2693.0,3199.0,3327.0,3757.0,4152.0,4362.0
1708237,Yangiobod tumani,Янгиабадский район,Yangiobod district,588.0,386.0,442.0,661.0,719.0,735.0,823.0,811.0,878.0,913.0,972.0
1710,Qashqadaryo viloyati,Кашкадарьинская область,Kashkadarya region,65058.0,53502.0,58686.0,70018.0,76344.0,81964.0,89731.0,97258.0,104087.0,110568.0,115229.0
1710401,Qarshi  shahar,Город Карши,Qarshi  city,7330.0,6986.0,7019.0,7194.0,7919.0,8074.0,8530.0,8922.0,9435.0,9354.0,9661.0
1710405,Shahrisabz shahar,Город Шахрисабз,Shakhrisabz city,0.0,0.0,0.0,0.0,0.0,3905.0,4130.0,4471.0,4968.0,5463.0,5856.0
1710240,Ko'kdala,Кукдала,Ko'kdala,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5036.0
1710207,G'uzor tumani,Гузарский район,G'uzor district,4173.0,3407.0,3946.0,4662.0,5007.0,5130.0,5406.0,6032.0,6517.0,6761.0,7367.0
1710212,Dehqonobod tuman,Дехканабадский район,Dehqonobod  district,3161.0,2396.0,2738.0,3388.0,3645.0,3942.0,4435.0,4683.0,5241.0,5578.0,5575.0
1710220,Qamashi tuman,Камашинский район,Qamashi district,4426.0,3808.0,4004.0,4949.0,5348.0,6017.0,6791.0,7568.0,7934.0,8559.0,8865.0
1710224,Qarshi tuman,Каршинский район,Qarshi district,6054.0,5001.0,5539.0,6453.0,6717.0,7035.0,7591.0,8061.0,8617.0,9303.0,9552.0
1710229,Koson tuman,Касанский район,Koson district,4765.0,3710.0,4147.0,5025.0,5428.0,5699.0,6751.0,7114.0,7700.0,8573.0,9076.0
1710232,Kitob tuman,Китабский район,Kitob district,5457.0,4339.0,4814.0,6029.0,6784.0,7337.0,8013.0,8615.0,9126.0,9687.0,10359.0
1710233,Mirishkor tuman,Миришкорский район,Mirishkor district,2246.0,1646.0,1898.0,2305.0,2592.0,2935.0,3056.0,3309.0,3647.0,3809.0,3934.0
1710234,Muborak tumani,Мубарекский район,Muborak district,1416.0,1111.0,1257.0,1446.0,1685.0,1898.0,2183.0,2358.0,2689.0,2959.0,3167.0
1710235,Nishon tumani,Нишанский  район,Nishon district,2632.0,2005.0,2275.0,2964.0,3316.0,3668.0,4056.0,4209.0,4335.0,4861.0,4917.0
1710237,Kasbi tumani,Касбийский  район,Kasbi district,3632.0,2943.0,3248.0,4128.0,4490.0,4916.0,5170.0,5724.0,5907.0,6364.0,6450.0
1710242,Chiroqchi tumani,Чиракчинский район,Chiroqchi  district,7305.0,6280.0,6830.0,8391.0,9307.0,9868.0,10752.0,11857.0,12062.0,12141.0,7303.0
1710245,Shahrisabz tumani,Шахрисабзский район,Shahrisabz district,7381.0,5700.0,6493.0,7502.0,8016.0,5043.0,5492.0,6393.0,7560.0,8302.0,8838.0
1710250,Yakkabog' tumani,Яккабагский район,Yakkabog' district,5080.0,4170.0,4478.0,5582.0,6090.0,6497.0,7375.0,7942.0,8349.0,8854.0,9273.0
1712,Navoiy viloyati,Навоийская область,Navoi region,24625.0,21238.0,22919.0,26221.0,27814.0,29330.0,32054.0,34835.0,37135.0,39526.0,41444.0
1712401,Navoiy shahar,Город Навои,Navoiy city,3329.0,3165.0,3251.0,3440.0,3455.0,3887.0,4143.0,4637.0,4945.0,5318.0,5549.0
1712408,Zarafshon shahar,Город Зарафшан,Zarafshon city,1705.0,1636.0,1632.0,1779.0,1781.0,1820.0,1827.0,2078.0,2379.0,2482.0,2863.0
1712412,G'ozg'on shahar,Город Газган,G'ozg'on city,0.0,0.0,0.0,0.0,0.0,0.0,0.0,313.0,369.0,390.0,404.0
1712211,Konimex tumani,Канимехский  район,Konimex  district,862.0,873.0,912.0,846.0,875.0,854.0,1048.0,1194.0,1313.0,1468.0,1602.0
1712216,Qiziltepa tumani,Кызылтепинский район,Qiziltepa district,3511.0,2858.0,3135.0,4003.0,4379.0,4761.0,5262.0,5775.0,5856.0,6392.0,6667.0
