1706204,Olot tumani,Aлатский район,Olot  district,2959.0,3308.0,3162.0,3104.0,3214.0,3104.0,3198.0,3398.0,3427.0,3273.0,3065.0
1706207,Buxoro tumani,Бухарский район,Buxoro district,4992.0,5509.0,5349.0,4634.0,4463.0,4708.0,4828.0,4549.0,4411.0,4964.0,5284.0
1706212,Vobkent tumani,Вабкентский район,Vobkent district,4761.0,4983.0,4626.0,4529.0,4095.0,4306.0,4446.0,4239.0,4002.0,4083.0,4208.0
1706215,G'ijduvon tumani,Гиждуванский район,G'ijduvon district,9682.0,11726.0,10470.0,8818.0,8674.0,8755.0,9311.0,8952.0,8364.0,8655.0,8456.0
1706219,Kogon tumani,Каганский район,Kogon district,2304.0,2704.0,2463.0,2081.0,2218.0,2398.0,2336.0,2141.0,2136.0,2399.0,2647.0
1706230,Qorako'l tumani,Каракульский район,Qorako'l district,5308.0,5444.0,5395.0,5296.0,5508.0,5474.0,5408.0,5544.0,5571.0,5323.0,5388.0
1706232,Qorovulbozor tumani,Караулбазарский район,Qorovulbozor district,496.0,580.0,598.0,463.0,527.0,615.0,642.0,554.0,564.0,613.0,598.0
1706240,Peshku tumani,Пешкунский  район,Peshku district,3628.0,4246.0,3927.0,3303.0,3342.0,3477.0,3299.0,3184.0,3289.0,3555.0,3821.0
1706242,Romitan tumani,Ромитанский район,Romitan district,4122.0,5650.0,4736.0,4016.0,3950.0,4111.0,4298.0,4179.0,4185.0,4075.0,4037.0
1706246,Jondor tumani,Жондорский район,Jondor  district,5464.0,5775.0,5786.0,4941.0,4661.0,4842.0,4833.0,4705.0,5018.0,5178.0,5348.0
1706258,Shofirkon tumani,Шафирканский район,Shofirkon district,5941.0,6297.0,6117.0,5504.0,5265.0,5259.0,5074.0,4949.0,4801.0,5011.0,5142.0
1708,Jizzax viloyati,Джизакская область,Jizzakh region,48309.0,55962.0,52878.0,45590.0,45900.0,45797.0,45806.0,44869.0,45100.0,46864.0,47084.0
1708401,Jizzax shahar,Город Джизак,Jizzakh city,6278.0,7140.0,6864.0,5874.0,6048.0,5949.0,5642.0,5581.0,5975.0,6317.0,6097.0
1708201,Arnasoy tuman,Арнасайский район,Arnasoy district,1718.0,2076.0,1993.0,1611.0,1597.0,1587.0,1635.0,1649.0,1465.0,1392.0,1525.0
1708204,Baxmal tumani,Бахмальский район,Baxmal district,6102.0,6690.0,6546.0,5475.0,5422.0,5724.0,5744.0,5418.0,5201.0,5358.0,5429.0
1708209,G'allaorol tumani,Галляаральский район,G'allaorol district,5700.0,6498.0,6311.0,5702.0,5936.0,5893.0,5651.0,5374.0,5381.0,5359.0,5527.0
1708212,Sharof Rashidov tumani,Шараф-Рашидовский  район,Sharof Rashidov  district,7628.0,9349.0,8370.0,7546.0,7273.0,6735.0,6714.0,7010.0,7470.0,7919.0,7527.0
1708215,Do'stlik tumani,Дустликский район,Do'stlik district,2273.0,2612.0,2380.0,2278.0,2142.0,2033.0,2120.0,2038.0,1925.0,2276.0,2385.0
1708218,Zomin tumani,Зааминский район,Zomin district,6310.0,7493.0,6800.0,5867.0,5665.0,5279.0,5514.0,5423.0,5547.0,5826.0,5776.0
1708220,Zarbdor tumani,Зарбдарский район,Zarbdor district,2390.0,2376.0,2388.0,2205.0,2097.0,2605.0,2856.0,2691.0,2576.0,2529.0,2690.0
1708223,Mirzacho'l tumani,Мирзачульский район,Mirzacho'l district,1736.0,1782.0,1748.0,1706.0,1780.0,1752.0,1706.0,1839.0,1786.0,1827.0,1931.0
1708225,Zafarobod tumani,Зафарабадский район,Zafarobod district,1546.0,2112.0,1971.0,1350.0,1414.0,1344.0,1480.0,1588.0,1684.0,1684.0,1533.0
1708228,Paxtakor tumani,Пахтакорский район,Paxtakor district,2557.0,2837.0,2672.0,2372.0,2420.0,2676.0,2718.0,2182.0,2093.0,2394.0,2502.0
1708235,Forish tumani,Фаришский район,Forish district,3114.0,3864.0,3728.0,2620.0,2941.0,3144.0,3030.0,3214.0,3186.0,2972.0,3025.0
1708237,Yangiobod tumani,Янгиабадский район,Yangiobod district,957.0,1133.0,1107.0,984.0,1165.0,1076.0,996.0,862.0,811.0,1011.0,1137.0
1710,Qashqadaryo viloyati,Кашкадарьинская область,Kashkadarya region,115443.0,133303.0,125425.0,112830.0,113821.0,109116.0,106013.0,106742.0,105739.0,104310.0,104734.0
1710401,Qarshi  shahar,Город Карши,Qarshi  city,9115.0,10414.0,9772.0,9111.0,9128.0,8959.0,8747.0,8635.0,8586.0,9043.0,9749.0
1710405,Shahrisabz shahar,Город Шахрисабз,Shakhrisabz city,0.0,0.0,0.0,0.0,0.0,4804.0,3655.0,3734.0,4031.0,4130.0,3689.0
1710240,Ko'kdala,Кукдала,Ko'kdala,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5638.0
1710207,G'uzor tumani,Гузарский район,G'uzor district,7240.0,8325.0,7871.0,7353.0,7468.0,7185.0,6613.0,6716.0,7648.0,7297.0,7003.0
1710212,Dehqonobod tuman,Дехканабадский район,Dehqonobod  district,4821.0,6295.0,5828.0,4866.0,4687.0,4265.0,4439.0,4864.0,4070.0,3895.0,5128.0
1710220,Qamashi tuman,Камашинский район,Qamashi district,9892.0,11918.0,11031.0,9104.0,9226.0,9215.0,8987.0,9046.0,9173.0,9166.0,9143.0
1710224,Qarshi tuman,Каршинский район,Qarshi district,7994.0,9635.0,8883.0,7786.0,7984.0,8263.0,8279.0,7657.0,7434.0,7673.0,7757.0
1710229,Koson tuman,Касанский район,Koson district,11379.0,11949.0,11707.0,11172.0,10735.0,9940.0,9841.0,9604.0,9337.0,9031.0,9107.0
1710232,Kitob tuman,Китабский район,Kitob district,8730.0,10616.0,9547.0,8405.0,8561.0,8601.0,8194.0,8117.0,8080.0,8310.0,8320.0
1710233,Mirishkor tuman,Миришкорский район,Mirishkor district,4278.0,5418.0,5104.0,3965.0,4202.0,4072.0,4152.0,4109.0,3997.0,3877.0,3749.0
1710234,Muborak tumani,Мубарекский район,Muborak district,3407.0,3100.0,3268.0,3251.0,3008.0,2789.0,2750.0,2926.0,3032.0,3072.0,3297.0
1710235,Nishon tumani,Нишанский  район,Nishon district,5157.0,6182.0,5564.0,4975.0,4887.0,5066.0,5299.0,5416.0,5436.0,5364.0,5047.0
1710237,Kasbi tumani,Касбийский  район,Kasbi district,7589.0,8271.0,7921.0,6915.0,6970.0,6662.0,6227.0,5983.0,6388.0,6429.0,5727.0
1710242,Chiroqchi tumani,Чиракчинский район,Chiroqchi  district,14498.0,14154.0,14273.0,14439.0,14346.0,13747.0,13784.0,14538.0,13970.0,13259.0,8038.0
1710245,Shahrisabz tumani,Шахрисабзский район,Shahrisabz district,11954.0,17005.0,15011.0,12103.0,13279.0,6538.0,6085.0,6331.0,6122.0,6009.0,5527.0
1710250,Yakkabog' tumani,Яккабагский район,Yakkabog' district,9389.0,10021.0,9645.0,9385.0,9340.0,9010.0,8961.0,9066.0,8435.0,7755.0,7815.0
1712,Navoiy viloyati,Навоийская область,Navoi region,30058.0,34587.0,32590.0,28707.0,28377.0,28038.0,28553.0,28624.0,29311.0,30398.0,30721.0
1712401,Navoiy shahar,Город Навои,Navoiy city,4358.0,4977.0,4578.0,4106.0,3941.0,4220.0,4359.0,4516.0,4493.0,4663.0,4866.0
1712408,Zarafshon shahar,Город Зарафшан,Zarafshon city,2363.0,2512.0,2438.0,2225.0,2193.0,2192.0,2289.0,2351.0,2715.0,2567.0,2265.0
1712412,G'ozg'on shahar,Город Газган,G'ozg'on city,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.0,200.0,201.0,207.0
1712211,Konimex tumani,Канимехский  район,Konimex  district,887.0,723.0,753.0,811.0,765.0,890.0,1146.0,1081.0,1037.0,1122.0,1073.0
1712216,Qiziltepa tumani,Кызылтепинский район,Qiziltepa district,4745.0,5636.0,5050.0,4460.0,4343.0,4170.0,4442.0,4497.0,4446.0,4675.0,4813.0
1712230,Navbahor shahar,Город Навбахор,Navbahor city,3450.0,4216.0,3762.0,3237.0,2986.0,2915.0,3019.0,2884.0,2916.0,3279.0,3197.0
1712234,Karmana tumani,Карманинский район,Karmana district,3828.0,4210.0,4308.0,3566.0,3377.0,3667.0,3873.0,3744.0,3407.0,3325.0,3885.0
1712238,Nurota tumani,Нуратинский район,Nurota district,2902.0,3483.0,3602.0,2683.0,3083.0,2976.0,2579.0,2292.0,2306.0,2208.0,1940.0
1712244,Tomdi tumani,Тамдынский район,Tomdi district,515.0,453.0,505.0,403.0,461.0,428.0,409.0,419.0,507.0,577.0,519.0
1712248,Uchquduq tumani,Учкудукский район,Uchquduq district,1037.0,972.0,1074.0,913.0,848.0,840.0,924.0,887.0,1031.0,1288.0,1355.0
1712251,Xatirchi tumani,Хатырчинский район,Xatirchi district,5973.0,7405.0,6520.0,6303.0,6380.0,5740.0,5513.0,5802.0,6253.0,6493.0,6601.0
1714,Namangan viloyati,Наманганская область,Namangan region,90884.0,110840.0,101110.0,87621.0,84369.0,81117.0,83214.0,83218.0,82764.0,84259.0,84089.0
1714401,Namangan shahar,Город Наманган,Namangan city,18504.0,20098.0,19422.0,17550.0,19751.0,19424.0,19143.0,18613.0,19223.0,19844.0,19623.0
1714204,Mingbuloq tumani,Мингбулакский район,Mingbuloq  district,4807.0,5328.0,5222.0,4390.0,4315.0,4447.0,4521.0,4389.0,4253.0,4092.0,4136.0
1714207,Kosonsoy tumani,Касансайский район,Kosonsoy district,6913.0,8159.0,7527.0,6789.0,6661.0,6053.0,6086.0,6716.0,6034.0,5796.0,6453.0
1714212,Namangan tumani,Наманганский район,Namangan district,7574.0,10170.0,8883.0,7073.0,4974.0,4688.0,4886.0,4899.0,5003.0,5390.0,5305.0
1714216,Norin tumani,Нарынский район,Norin district,5209.0,5990.0,5683.0,4487.0,4050.0,4064.0,4065.0,4205.0,4411.0,4756.0,5074.0
1714219,Pop tumani,Папский район,Pop district,5986.0,8462.0,7314.0,6055.0,6022.0,5844.0,6088.0,6548.0,6719.0,6635.0,6300.0
1714224,To'raqo'rg'on tumani,Туракурганский район,To'raqo'rg'on district,6566.0,8576.0,7252.0,6824.0,6632.0,6469.0,6411.0,6550.0,6806.0,6589.0,6369.0
1714229,Uychi tumani,Уйчинский район,Uychi district,7536.0,9470.0,8512.0,7211.0,6630.0,6410.0,7181.0,7217.0,6390.0,6489.0,6776.0
1714234,Uchqo'rg'on tumani,Учкурганский район,Uchqo'rg'on district,5394.0,6394.0,5984.0,5290.0,4811.0,4536.0,5101.0,4698.0,4717.0,5108.0,4714.0
1714236,Chortoq tumani,Чартакский район,Chortoq  district,6303.0,7693.0,6959.0,5686.0,5114.0,5084.0,5192.0,5021.0,5209.0,5692.0,5849.0
1714237,Chust tumani,Чустский район,Chust district,7906.0,11176.0,9602.0,8350.0,8143.0,7292.0,7406.0,7080.0,6943.0,6799.0,6412.0
1714242,Yangiqo'rg'on tumani,Янгикурганский район,Yangiqo'rg'on district,8186.0,9324.0,8750.0,7916.0,7266.0,6806.0,7134.0,7282.0,7056.0,7069.0,7078.0
1718,Samarqand viloyati,Самаркандская область,Samarkand region,132306.0,152802.0,146046.0,123919.0,123291.0,120412.0,122956.0,121938.0,121460.0,124538.0,130483.0
1718401,Samarqand shahar,Город Самарканд,Samarqand city,17835.0,19653.0,18975.0,17225.0,17064.0,16762.0,16846.0,16432.0,16406.0,17235.0,18079.0
1718406,Kattaqo'rg'on shahar,Город  Каттакурган,Kattaqo'rg'on city,2925.0,3469.0,3131.0,2838.0,2872.0,2909.0,2849.0,2696.0,2753.0,2921.0,2938.0
1718203,Oqdaryo tumani,Акдарьинский район,Oqdaryo district,5527.0,6690.0,6500.0,5183.0,5337.0,5532.0,5874.0,5311.0,4916.0,5077.0,5373.0
1718206,Bulung'ur tumani,Булунгурский район,Bulung'ur district,7098.0,8073.0,7430.0,6808.0,6363.0,6625.0,6758.0,6515.0,6548.0,6482.0,6528.0
1718209,Jomboy tumani,Джомбойский район,Jomboy district,5947.0,6839.0,6663.0,5208.0,4998.0,4836.0,4901.0,4589.0,4989.0,5219.0,5381.0
1718212,Ishtixon tumani,Иштыханский район,Ishtixon district,9261.0,10496.0,10566.0,8308.0,8338.0,8563.0,9274.0,8783.0,7897.0,8262.0,9191.0
1718215,Kattaqo'rg'on tumani,Каттакурганский район,Kattaqo'rg'on district,9831.0,10966.0,10569.0,9358.0,8892.0,8501.0,8863.0,9150.0,9163.0,8705.0,8940.0
1718216,Qo'shrabot tumani,Кошрабадский район,Qo'shrabot district,4463.0,5456.0,5235.0,4330.0,4526.0,3945.0,3773.0,4329.0,4420.0,4359.0,4734.0
1718218,Narpay tumani,Нарпайский район,Narpay district,7877.0,7623.0,8013.0,7681.0,7452.0,7367.0,7731.0,7352.0,6944.0,6751.0,7030.0
1718224,Payariq tumani,Пайарыкский район,Payariq district,8748.0,11216.0,10273.0,8015.0,8343.0,7922.0,7587.0,7261.0,6988.0,7393.0,7750.0
1718227,Pastdarg'om tumani,Пастдаргомский район,Pastdarg'om district,11641.0,13821.0,13010.0,11036.0,11090.0,10690.0,11131.0,11134.0,10600.0,10805.0,11945.0
1718230,Paxtachi tumani,Пахтачийский район,Paxtachi  district,5112.0,5471.0,5268.0,4570.0,4385.0,4531.0,4565.0,4352.0,4293.0,4447.0,4791.0
1718233,Samarqand tumani,Самаркандский район,Samarqand district,8219.0,8938.0,8383.0,7237.0,6597.0,6200.0,6198.0,6371.0,6756.0,7651.0,8458.0
1718235,Nurobod tumani,Нурабадский район,Nurobod  district,5020.0,5400.0,5444.0,4612.0,4929.0,4927.0,5215.0,5444.0,5106.0,5145.0,5313.0
1718236,Urgut tumani,Ургутский район,Urgut district,16514.0,20997.0,19439.0,15653.0,16496.0,15777.0,15625.0,16336.0,17821.0,17743.0,17534.0
1718238,Tayloq tumani,Тайлакский район,Tayloq  district,6288.0,7694.0,7147.0,5857.0,5609.0,5325.0,5766.0,5883.0,5860.0,6343.0,6498.0
1722,Surxondaryo viloyati,Сурхандарьинская область,Surkhandarya region,98066.0,108191.0,106165.0,88976.0,87488.0,84391.0,84450.0,84728.0,82101.0,82266.0,84592.0
1722401,Termiz shahar,Город Термез,Termiz  city,5988.0,5805.0,6263.0,5509.0,5698.0,5015.0,4606.0,5957.0,5686.0,5576.0,5824.0
1722201,Oltinsoy tumani,Алтынсайский район,Oltinsoy district,7500.0,8381.0,8187.0,6727.0,6382.0,5840.0,6067.0,5893.0,5017.0,5097.0,5177.0
1722202,Angor tumani,Ангорский район,Angor district,4430.0,5303.0,5072.0,4352.0,4386.0,3953.0,3821.0,3762.0,3822.0,3701.0,3739.0
1722203,Bandixon tumani,Бандыханский район,Bandixon district,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2443.0,2487.0,2405.0,2412.0
1722204,Boysun tumani,Байсунский район,Boysun district,4677.0,4302.0,4686.0,4410.0,4110.0,3825.0,4173.0,4074.0,3995.0,4073.0,3954.0
1722207,Muzrabot tumani,Музрабадский район,Muzrabot district,4968.0,5151.0,5329.0,4737.0,4874.0,4563.0,4301.0,4333.0,4155.0,4118.0,4196.0
1722210,Denov tumani,Денауский район,Denov district,13860.0,15971.0,15155.0,12179.0,11938.0,11662.0,11643.0,11922.0,11817.0,12088.0,13128.0
1722212,Jarqo'rg'on tumani,Джаркурганский район,Jarqo'rg'on district,8049.0,9131.0,8788.0,7626.0,7475.0,7396.0,7594.0,7323.0,6971.0,6767.0,7059.0
1722214,Qumqo'rg'on tumani,Кумкурганский район,Qumqo'rg'on district,9208.0,9574.0,9868.0,7996.0,7954.0,8168.0,8228.0,7950.0,7729.0,7672.0,7981.0
1722215,Qiziriq tumani,Кизирикский район,Qiziriq district,6200.0,7342.0,6578.0,5695.0,5770.0,5517.0,5401.0,3560.0,3283.0,3426.0,3566.0
1722217,Sariosiyo tumani,Сариасийский  район,Sariosiyo district,7397.0,8691.0,8368.0,6390.0,6412.0,6206.0,6269.0,6084.0,6211.0,6401.0,6093.0
1722220,Termiz tumani,Термезский район,Termiz district,4221.0,4987.0,4856.0,3363.0,2952.0,3129.0,3213.0,2231.0,2279.0,2254.0,2208.0
1722221,Uzun tumani,Узунский район,Uzun district,6572.0,6659.0,6685.0,6433.0,6482.0,6378.0,6144.0,6234.0,6774.0,6720.0,6316.0
1722223,Sherobod tumani,Шерабадский район,Sherobod district,7300.0,8471.0,8112.0,6594.0,6629.0,6503.0,6273.0,6202.0,5710.0,5567.0,6082.0
1722226,Sho'rchi tumani,Шурчинский район,Sho'rchi district,7696.0,8423.0,8218.0,6965.0,6426.0,6236.0,6717.0,6760.0,6165.0,6401.0,6857.0
1724,Sirdaryo viloyati,Сырдарьинская область,Syrdarya region,28192.0,30237.0,29307.0,27158.0,26838.0,26562.0,27526.0,27407.0,26653.0,27327.0,28484.0
1724401,Guliston shahar,Город Гулистан,Guliston city,3171.0,3408.0,3138.0,3081.0,2928.0,3169.0,3362.0,2939.0,2747.0,2990.0,3171.0
1724410,Shirin shahar,Город Ширин,Shirin city,776.0,780.0,837.0,669.0,715.0,763.0,655.0,595.0,624.0,610.0,630.0
1724413,Yangiyer shahar,Город Янгиер,Yangiyer city,1311.0,1582.0,1351.0,1368.0,1396.0,1368.0,1337.0,1209.0,1110.0,1270.0,1416.0
1724206,Oqoltin tumani,Акалтынский район,Oqoltin  district,1523.0,1887.0,1641.0,1770.0,1949.0,2060.0,2007.0,1908.0,1887.0,1861.0,1769.0
1724212,Boyovut tumani,Баяутский район,Boyovut district,4628.0,4642.0,4594.0,4307.0,4007.0,3877.0,3831.0,3959.0,3689.0,3639.0,4130.0
1724216,Sayxunobod tumani,Сайхунабадский район,Sayxunobod district,2459.0,2732.0,2635.0,2187.0,2241.0,2445.0,2496.0,2356.0,2519.0,2740.0,2947.0
1724220,Guliston tumani,Гулистанский район,Guliston district,2369.0,2342.0,2419.0,2293.0,2089.0,2045.0,2111.0,2396.0,2638.0,2580.0,2456.0
1724226,Sardoba tumani,Сардобинский район,Sardoba district,2591.0,2409.0,2463.0,2471.0,2467.0,2365.0,2183.0,2147.0,2321.0,2485.0,2551.0
1724228,Mirzaobod tumani,Мирзаабадский район,Mirzaobod district,2407.0,2537.0,2655.0,2265.0,2442.0,2203.0,2226.0,2275.0,2218.0,2409.0,2694.0
1724231,Sirdaryo tumani,Сырдарьинский район,Sirdaryo district,4015.0,4649.0,4617.0,3625.0,3506.0,3438.0,4139.0,4029.0,3537.0,3405.0,3354.0
1724235,Xovos tumani,Хавастский район,Xovos district,2942.0,3269.0,2957.0,3122.0,3098.0,2829.0,3179.0,3594.0,3363.0,3338.0,3366.0
1727,Toshkent viloyati,Ташкентская область,Tashkent region,94949.0,105765.0,101323.0,87516.0,83325.0,81816.0,83205.0,83401.0,86043.0,86344.0,86657.0
1727401,Nurafshon shahar,Город Нурафшан,Nurafshan city,0.0,0.0,0.0,0.0,0.0,1371.0,1335.0,1456.0,1478.0,1463.0,1554.0
1727404,Olmaliq shahar,Город Алмалык,Olmaliq city,4358.0,4725.0,4439.0,4167.0,3772.0,3660.0,3850.0,4224.0,4106.0,4020.0,4161.0
1727407,Angren shahar,Город Ангрен,Angren city,6495.0,7316.0,6968.0,6119.0,5873.0,5585.0,5204.0,5681.0,6144.0,5390.0,5577.0
1727413,Bekobod shahar,Город Бекабад,Bekobod  city,3338.0,3351.0,3348.0,2745.0,2782.0,2880.0,2783.0,2803.0,3169.0,3540.0,3285.0
1727419,Chirchiq shahar,Город Чирчик,Chirchik city,4223.0,5346.0,4861.0,4101.0,4072.0,4302.0,4441.0,4131.0,4303.0,4288.0,4265.0
1727415,Ohangaron shahar,Город Ахангаран,Ohangaron city,0.0,0.0,0.0,0.0,0.0,977.0,1027.0,1062.0,1135.0,1182.0,1275.0
1727424,Yangiyo'l shahar,Город Янгиюль,Yangiyul city,0.0,0.0,0.0,0.0,0.0,1705.0,1610.0,1641.0,1591.0,2150.0,2231.0
1727206,Oqqoʻrgʻon tumani,Аккурганский район,Akkurgan district,3488.0,3912.0,3771.0,3181.0,2773.0,3085.0,3302.0,2910.0,3081.0,3321.0,3255.0
1727212,Ohangaron tumani,Ахангара́нский район,Ohangaron district,4057.0,4408.0,4260.0,3551.0,3570.0,2628.0,2826.0,3049.0,3079.0,3435.0,3583.0
1727220,Bekobod tumani,Бекабадский район,Bekabad district,4426.0,5625.0,5030.0,4526.0,4783.0,4788.0,4638.0,4546.0,4785.0,4785.0,4698.0
1727224,Boʻstonliq tumani,Бостанлыкский район,Bostanliq district,5310.0,6082.0,5757.0,4919.0,4539.0,4477.0,4686.0,4715.0,5359.0,5784.0,5478.0
1727228,Boʻka tumani,Букинский район,Bo'ka district,4459.0,4228.0,4275.0,3985.0,3683.0,3535.0,3486.0,3425.0,3530.0,3582.0,3649.0
