Code,Klassifikator,Klassifikator_ru,Klassifikator_en,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
1735228,Taxiatosh tumani,Тахиаташский район,Taxiatosh district,0.0,0.0,0.0,0.0,0.0,6241.0,5875.0,5621.0,5889.0,6002.0,5858.0
1735230,Taxtako‘pir tumani,Тахтакупырский район,Taxtako‘pir district,4470.0,4167.0,3863.0,3677.0,3376.0,3256.0,2996.0,3000.0,3117.0,3200.0,3111.0
1735233,To'rtko'l tumani,Турткульский район,To'rtko'l district,19529.0,19613.0,19678.0,19158.0,18857.0,19414.0,18974.0,18802.0,19540.0,19328.0,18612.0
1735236,Xo‘jayli tumani,Ходжейлийский район,Xo‘jayli district,15082.0,20397.0,19047.0,17983.0,16485.0,9223.0,8904.0,9755.0,9838.0,9416.0,9504.0
1735240,Chimboy tumani,Чимбайский район,Chimboy district,13334.0,12930.0,12165.0,11423.0,10324.0,9575.0,8932.0,8852.0,9044.0,8818.0,8738.0
1735243,Shumanay tumani,Шуманайский район,Shumanay district,5766.0,5512.0,5438.0,5479.0,5254.0,5328.0,5328.0,5133.0,5150.0,5152.0,5157.0
1735250,Ellikqala tumani,Элликкалинский район,Ellikqala district,15648.0,15455.0,15181.0,14624.0,13523.0,13014.0,12545.0,12558.0,12838.0,13273.0,13459.0
1703,Andijon viloyati,Андижанская область,Andijan region,289582.0,296255.0,299048.0,301435.0,295164.0,285313.0,275016.0,264940.0,246753.0,234552.0,228484.0
1703401,Andijon shahar,Город Андижан,Andijon city,41479.0,42986.0,44160.0,44710.0,44026.0,42878.0,41418.0,39691.0,37270.0,34831.0,33033.0
1703408,Xonobod shahar,Город Ханабад,Xonobod  city,4171.0,4050.0,4081.0,4017.0,4023.0,4151.0,4114.0,3987.0,3743.0,3497.0,3146.0
1703202,Oltinko'l tumani,Алтынкульский район,Oltinko'l  district,16401.0,17180.0,17187.0,17154.0,16989.0,16373.0,15315.0,14521.0,13416.0,12486.0,12099.0
1703203,Andijon tumani,Андижанский район,Andijon district,23044.0,24079.0,24681.0,25742.0,25787.0,24969.0,23830.0,22828.0,20387.0,18882.0,18582.0
1703206,Baliqchi tumani,Балыкчинский район,Baliqchi district,18481.0,18683.0,18529.0,18390.0,17333.0,16242.0,15654.0,14992.0,14269.0,14115.0,14267.0
1703209,Bo'ston tumani,Бустанский район,Bo'ston district,6941.0,7308.0,7557.0,7577.0,7334.0,6871.0,6440.0,5959.0,5438.0,5215.0,5192.0
1703210,Buloqboshi tumani,Булакбашинский район,Buloqboshi district,13607.0,13515.0,13481.0,13390.0,12990.0,12668.0,12335.0,12156.0,11428.0,11024.0,10683.0
1703211,Jalаquduq tumani,Джалакудукский район,Jalаquduq district,17778.0,17775.0,17938.0,18102.0,17693.0,16576.0,15924.0,15058.0,13862.0,13006.0,13091.0
1703214,Izboskan tumani,Избасканский район,Izboskan district,21952.0,22376.0,21903.0,21790.0,20611.0,20335.0,19536.0,19533.0,18365.0,17738.0,17092.0
1703217,Ulug'nor tumani,Улугнорский район,Ulug'nor district,5202.0,5371.0,5517.0,5675.0,5849.0,5646.0,5413.0,5085.0,4528.0,4124.0,3993.0
1703220,Qo'rg'ontepa tumani,Кургантепинский район,Qo'rg'ontepa district,20262.0,20327.0,20495.0,20993.0,20579.0,19353.0,18779.0,17887.0,16421.0,15355.0,15133.0
1703224,Asaka tumani,Асакинский район,Asaka district,29424.0,30613.0,30547.0,30554.0,29843.0,28919.0,27724.0,26908.0,25554.0,24321.0,23469.0
1703227,Marxamat tumani,Мархаматский район,Marxamat district,16247.0,16598.0,16916.0,17278.0,16746.0,16631.0,16068.0,15361.0,14131.0,13649.0,13187.0
1703230,Shaxrixon tumani,Шахриханский район,Shaxrixon district,26815.0,27652.0,28252.0,28622.0,28696.0,27337.0,26499.0,25789.0,24241.0,22896.0,22764.0
1703232,Paxtaobod tumani,Пахтаабадский район,Paxtaobod district,17619.0,17554.0,17654.0,17378.0,16979.0,16593.0,16410.0,15798.0,14783.0,14579.0,14396.0
1703236,Xo'jaobod tumani,Ходжаабадский район,Xo'jaobod district,10159.0,10188.0,10150.0,10063.0,9686.0,9771.0,9557.0,9387.0,8917.0,8834.0,8357.0
1706,Buxoro viloyati,Бухарская область,Bukhara region,183092.0,183279.0,184248.0,181719.0,175750.0,169250.0,162099.0,153867.0,146293.0,142076.0,139592.0
1706401,Buxoro shahar,Город Бухара,Buxoro city,27367.0,26486.0,25422.0,25102.0,23963.0,23610.0,22345.0,21318.0,20016.0,19525.0,18823.0
1706403,Kogon shahar,Город Каган,Kogon city,5001.0,4834.0,4702.0,4549.0,4403.0,4460.0,4620.0,4554.0,4600.0,4875.0,4995.0
1706204,Olot tumani,Aлатский район,Olot  district,9192.0,9154.0,9240.0,8973.0,8732.0,8169.0,7983.0,7900.0,7822.0,7630.0,7785.0
1706207,Buxoro tumani,Бухарский район,Buxoro district,15830.0,16089.0,16457.0,15851.0,15443.0,14725.0,14031.0,13165.0,12639.0,12215.0,11959.0
1706212,Vobkent tumani,Вабкентский район,Vobkent district,13322.0,13533.0,13749.0,13531.0,13175.0,12497.0,12431.0,11884.0,11274.0,11099.0,10963.0
1706215,G'ijduvon tumani,Гиждуванский район,G'ijduvon district,30091.0,30451.0,30445.0,30446.0,29456.0,28169.0,26165.0,24715.0,22640.0,21560.0,21502.0
1706219,Kogon tumani,Каганский район,Kogon district,6879.0,6624.0,7069.0,7202.0,6956.0,6772.0,6643.0,6238.0,5809.0,5901.0,5717.0
1706230,Qorako'l tumani,Каракульский район,Qorako'l district,15404.0,15212.0,15427.0,15056.0,14573.0,14217.0,13978.0,13426.0,13355.0,13141.0,13107.0
1706232,Qorovulbozor tumani,Караулбазарский район,Qorovulbozor district,1654.0,1760.0,1863.0,1797.0,1780.0,1641.0,1386.0,1286.0,1275.0,1318.0,1381.0
1706240,Peshku tumani,Пешкунский  район,Peshku district,13095.0,13959.0,14150.0,13890.0,12672.0,11490.0,10203.0,9386.0,8882.0,8635.0,8213.0
1706242,Romitan tumani,Ромитанский район,Romitan district,13801.0,13823.0,14105.0,14191.0,13904.0,13215.0,12526.0,11692.0,10699.0,10235.0,10231.0
1706246,Jondor tumani,Жондорский район,Jondor  district,14845.0,14510.0,14523.0,14378.0,14285.0,14409.0,14375.0,13698.0,13127.0,12579.0,12005.0
1706258,Shofirkon tumani,Шафирканский район,Shofirkon district,16611.0,16844.0,17096.0,16753.0,16408.0,15876.0,15413.0,14605.0,14155.0,13363.0,12911.0
1708,Jizzax viloyati,Джизакская область,Jizzakh region,139006.0,141249.0,141961.0,141948.0,139373.0,134824.0,129798.0,125389.0,119523.0,114973.0,112245.0
1708401,Jizzax shahar,Город Джизак,Jizzakh city,18078.0,18357.0,18689.0,18675.0,18278.0,17533.0,16941.0,16407.0,15949.0,15479.0,14837.0
1708201,Arnasoy tuman,Арнасайский район,Arnasoy district,5064.0,5051.0,5061.0,5032.0,4888.0,4775.0,4623.0,4377.0,4270.0,3870.0,3909.0
1708204,Baxmal tumani,Бахмальский район,Baxmal district,15691.0,16195.0,16073.0,16177.0,15923.0,15819.0,15145.0,14808.0,13933.0,13684.0,13056.0
1708209,G'allaorol tumani,Галляаральский район,G'allaorol district,16987.0,16983.0,16564.0,16124.0,15809.0,15246.0,14775.0,14971.0,14647.0,14314.0,13886.0
1708212,Sharof Rashidov tumani,Шараф-Рашидовский  район,Sharof Rashidov  district,21744.0,22392.0,23736.0,24090.0,23602.0,22660.0,22191.0,20932.0,19480.0,18252.0,17729.0
1708215,Do'stlik tumani,Дустликский район,Do'stlik district,6308.0,6656.0,6856.0,6948.0,6803.0,6441.0,6297.0,5971.0,5721.0,5430.0,5436.0
1708218,Zomin tumani,Зааминский район,Zomin district,18160.0,18600.0,18513.0,18734.0,18501.0,15836.0,15075.0,14476.0,13380.0,12842.0,12864.0
1708220,Zarbdor tumani,Зарбдарский район,Zarbdor district,7051.0,7353.0,7451.0,7214.0,6942.0,8234.0,7792.0,7441.0,7123.0,7027.0,6917.0
1708223,Mirzacho'l tumani,Мирзачульский район,Mirzacho'l district,4364.0,4477.0,4389.0,4527.0,4563.0,4614.0,4554.0,4584.0,4585.0,4437.0,4394.0
1708225,Zafarobod tumani,Зафарабадский район,Zafarobod district,5061.0,5085.0,4821.0,4780.0,4904.0,4885.0,4533.0,4286.0,3896.0,3462.0,3511.0
1708228,Paxtakor tumani,Пахтакорский район,Paxtakor district,8055.0,7996.0,7998.0,7811.0,7333.0,7293.0,6915.0,6540.0,6214.0,6413.0,6234.0
1708235,Forish tumani,Фаришский район,Forish district,9633.0,9537.0,9194.0,9158.0,9109.0,8894.0,8438.0,8070.0,7811.0,7284.0,7034.0
1708237,Yangiobod tumani,Янгиабадский район,Yangiobod district,2810.0,2567.0,2616.0,2678.0,2718.0,2594.0,2519.0,2526.0,2514.0,2479.0,2438.0
1710,Qashqadaryo viloyati,Кашкадарьинская область,Kashkadarya region,316714.0,322440.0,323547.0,328715.0,325404.0,318864.0,308627.0,303493.0,290706.0,277038.0,269396.0
1710401,Qarshi  shahar,Город Карши,Qarshi  city,25544.0,25571.0,25564.0,25947.0,25930.0,24988.0,24194.0,23725.0,23080.0,22209.0,21947.0
1710405,Shahrisabz shahar,Город Шахрисабз,Shakhrisabz city,0.0,0.0,0.0,0.0,0.0,15058.0,14641.0,14097.0,13555.0,11884.0,11332.0
1710240,Ko'kdala,Кукдала,Ko'kdala,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14667.0
1710207,G'uzor tumani,Гузарский район,G'uzor district,18877.0,19488.0,19572.0,19953.0,19869.0,19717.0,19117.0,19094.0,18608.0,17951.0,17375.0
1710212,Dehqonobod tuman,Дехканабадский район,Dehqonobod  district,15400.0,15325.0,15595.0,15472.0,15418.0,14558.0,14012.0,13513.0,12571.0,11197.0,10875.0
1710220,Qamashi tuman,Камашинский район,Qamashi district,28143.0,28667.0,28128.0,28977.0,28335.0,27956.0,26550.0,25949.0,24281.0,23001.0,21987.0
1710224,Qarshi tuman,Каршинский район,Qarshi district,21467.0,21908.0,22166.0,23470.0,23455.0,23207.0,22619.0,22173.0,20931.0,20673.0,20334.0
1710229,Koson tuman,Касанский район,Koson district,27740.0,28345.0,28644.0,29192.0,29168.0,29179.0,28914.0,28836.0,27767.0,26652.0,25746.0
1710232,Kitob tuman,Китабский район,Kitob district,25601.0,26325.0,26385.0,26696.0,26229.0,25215.0,24166.0,23129.0,21936.0,20636.0,20319.0
1710233,Mirishkor tuman,Миришкорский район,Mirishkor district,12489.0,12601.0,12629.0,12895.0,13008.0,12599.0,11951.0,11595.0,11064.0,10312.0,10114.0
1710234,Muborak tumani,Мубарекский район,Muborak district,8477.0,8639.0,8660.0,8595.0,8134.0,8135.0,8190.0,7955.0,7794.0,7688.0,7373.0
1710235,Nishon tumani,Нишанский  район,Nishon district,14597.0,14398.0,14537.0,14831.0,14854.0,14531.0,14384.0,13821.0,13142.0,12723.0,12925.0
1710237,Kasbi tumani,Касбийский  район,Kasbi district,20736.0,21015.0,20868.0,21000.0,20475.0,20508.0,19779.0,19111.0,18293.0,17385.0,16510.0
1710242,Chiroqchi tumani,Чиракчинский район,Chiroqchi  district,35772.0,36379.0,36066.0,36193.0,35372.0,34979.0,34682.0,35160.0,34877.0,34505.0,19555.0
1710245,Shahrisabz tumani,Шахрисабзский район,Shahrisabz district,37335.0,38700.0,39156.0,39736.0,39837.0,23880.0,21388.0,21313.0,19609.0,17565.0,16213.0
1710250,Yakkabog' tumani,Яккабагский район,Yakkabog' district,24536.0,25079.0,25577.0,25758.0,25320.0,24354.0,24040.0,24022.0,23198.0,22657.0,22124.0
1712,Navoiy viloyati,Навоийская область,Navoi region,94923.0,96618.0,96579.0,96525.0,92810.0,88643.0,83835.0,79247.0,75495.0,72501.0,71288.0
1712401,Navoiy shahar,Город Навои,Navoiy city,13310.0,13496.0,13164.0,13206.0,12516.0,12068.0,11297.0,11304.0,10978.0,11032.0,11318.0
1712408,Zarafshon shahar,Город Зарафшан,Zarafshon city,7408.0,7294.0,7252.0,7485.0,7214.0,7161.0,6923.0,6646.0,6134.0,5749.0,5355.0
1712412,G'ozg'on shahar,Город Газган,G'ozg'on city,0.0,0.0,0.0,0.0,0.0,0.0,0.0,613.0,708.0,739.0,639.0
1712211,Konimex tumani,Канимехский  район,Konimex  district,2942.0,2836.0,2893.0,2699.0,2293.0,2164.0,2524.0,2209.0,2226.0,2435.0,2562.0
1712216,Qiziltepa tumani,Кызылтепинский район,Qiziltepa district,14912.0,15133.0,14959.0,15598.0,14839.0,13950.0,13267.0,12524.0,11442.0,11017.0,10764.0
1712230,Navbahor shahar,Город Навбахор,Navbahor city,11294.0,11948.0,12478.0,12109.0,11686.0,10851.0,9925.0,9007.0,8432.0,7735.0,7663.0
1712234,Karmana tumani,Карманинский район,Karmana district,10799.0,10855.0,11262.0,11489.0,11720.0,11515.0,11135.0,10146.0,9589.0,9433.0,9129.0
1712238,Nurota tumani,Нуратинский район,Nurota district,7944.0,8073.0,8127.0,8279.0,8410.0,8292.0,8008.0,6982.0,7010.0,6338.0,6040.0
1712244,Tomdi tumani,Тамдынский район,Tomdi district,1435.0,1380.0,1359.0,1339.0,1206.0,1364.0,1210.0,1067.0,1124.0,1160.0,1106.0
1712248,Uchquduq tumani,Учкудукский район,Uchquduq district,3992.0,3906.0,3568.0,3344.0,3137.0,2997.0,2718.0,2640.0,2477.0,2450.0,2323.0
1712251,Xatirchi tumani,Хатырчинский район,Xatirchi district,20887.0,21697.0,21517.0,20977.0,19789.0,18281.0,16828.0,16109.0,15375.0,14413.0,14389.0
1714,Namangan viloyati,Наманганская область,Namangan region,271089.0,276731.0,280534.0,281447.0,277962.0,268492.0,255141.0,244294.0,228121.0,214235.0,209709.0
1714401,Namangan shahar,Город Наманган,Namangan city,50594.0,50968.0,51623.0,51085.0,59795.0,58364.0,55859.0,54040.0,51941.0,50407.0,48634.0
1714204,Mingbuloq tumani,Мингбулакский район,Mingbuloq  district,10735.0,11029.0,11757.0,12302.0,12674.0,12920.0,12761.0,12233.0,11776.0,11379.0,11055.0
1714207,Kosonsoy tumani,Касансайский район,Kosonsoy district,19989.0,20938.0,21420.0,21213.0,21142.0,20361.0,19152.0,18362.0,17567.0,16223.0,16081.0
1714212,Namangan tumani,Наманганский район,Namangan district,23947.0,25303.0,26226.0,26963.0,19586.0,18508.0,17175.0,15971.0,14168.0,12733.0,12386.0
1714216,Norin tumani,Нарынский район,Norin district,15392.0,15432.0,15371.0,15262.0,14643.0,14337.0,13833.0,13101.0,12170.0,11222.0,10534.0
1714219,Pop tumani,Папский район,Pop district,21965.0,22411.0,22626.0,22319.0,22293.0,20670.0,18853.0,17628.0,16198.0,14894.0,14859.0
1714224,To'raqo'rg'on tumani,Туракурганский район,To'raqo'rg'on district,21713.0,21794.0,22035.0,22069.0,21844.0,20746.0,19670.0,18476.0,17025.0,16189.0,16189.0
1714229,Uychi tumani,Уйчинский район,Uychi district,21961.0,22856.0,23066.0,23594.0,21417.0,20919.0,19929.0,19074.0,17792.0,16730.0,17154.0
1714234,Uchqo'rg'on tumani,Учкурганский район,Uchqo'rg'on district,15205.0,14889.0,14983.0,15191.0,15315.0,15302.0,14884.0,14426.0,13344.0,12470.0,12364.0
1714236,Chortoq tumani,Чартакский район,Chortoq  district,20127.0,20175.0,20282.0,19995.0,19261.0,18737.0,17607.0,16552.0,14961.0,13943.0,13101.0
1714237,Chust tumani,Чустский район,Chust district,27455.0,28377.0,28558.0,28573.0,27786.0,25971.0,24116.0,23421.0,21406.0,19466.0,19123.0
1714242,Yangiqo'rg'on tumani,Янгикурганский район,Yangiqo'rg'on district,22006.0,22559.0,22587.0,22881.0,22206.0,21657.0,21302.0,21010.0,19773.0,18579.0,18229.0
1718,Samarqand viloyati,Самаркандская область,Samarkand region,374820.0,377805.0,382529.0,385969.0,380606.0,372352.0,357338.0,344765.0,325836.0,311250.0,301593.0
1718401,Samarqand shahar,Город Самарканд,Samarqand city,50484.0,49748.0,49483.0,49961.0,49016.0,47915.0,46572.0,45701.0,44025.0,43179.0,42538.0
1718406,Kattaqo'rg'on shahar,Город  Каттакурган,Kattaqo'rg'on city,8616.0,8493.0,8421.0,8587.0,8456.0,8027.0,7797.0,7541.0,7331.0,7096.0,7103.0
1718203,Oqdaryo tumani,Акдарьинский район,Oqdaryo district,15280.0,15658.0,16227.0,16309.0,16747.0,16418.0,15632.0,14877.0,14085.0,13532.0,13416.0
1718206,Bulung'ur tumani,Булунгурский район,Bulung'ur district,18177.0,18799.0,19195.0,19596.0,19517.0,19167.0,18988.0,18308.0,17294.0,16772.0,16463.0
1718209,Jomboy tumani,Джомбойский район,Jomboy district,17484.0,17611.0,17541.0,17660.0,17393.0,17099.0,16400.0,15889.0,14471.0,13694.0,12535.0
1718212,Ishtixon tumani,Иштыханский район,Ishtixon district,23752.0,24408.0,24345.0,24844.0,25306.0,25067.0,24177.0,23821.0,22759.0,21772.0,21292.0
1718215,Kattaqo'rg'on tumani,Каттакурганский район,Kattaqo'rg'on district,26552.0,26987.0,28069.0,28311.0,27738.0,27254.0,26413.0,25227.0,23578.0,22476.0,21696.0
1718216,Qo'shrabot tumani,Кошрабадский район,Qo'shrabot district,13126.0,12942.0,13051.0,13200.0,13214.0,12999.0,12423.0,12172.0,11470.0,10415.0,9724.0
1718218,Narpay tumani,Нарпайский район,Narpay district,19402.0,19709.0,20505.0,20474.0,20004.0,19802.0,19505.0,19243.0,19091.0,18854.0,18613.0
1718224,Payariq tumani,Пайарыкский район,Payariq district,25177.0,26492.0,27486.0,27932.0,27469.0,26656.0,24529.0,23141.0,21527.0,20047.0,18967.0
1718227,Pastdarg'om tumani,Пастдаргомский район,Pastdarg'om district,32847.0,33103.0,33816.0,34482.0,34302.0,33851.0,32214.0,31099.0,29065.0,27800.0,27019.0
1718230,Paxtachi tumani,Пахтачийский район,Paxtachi  district,13960.0,13602.0,13649.0,13607.0,13095.0,12977.0,12787.0,12281.0,11482.0,11322.0,10565.0
1718233,Samarqand tumani,Самаркандский район,Samarqand district,25620.0,25463.0,25574.0,25370.0,24384.0,23366.0,22465.0,20667.0,19073.0,17726.0,16733.0
1718235,Nurobod tumani,Нурабадский район,Nurobod  district,12129.0,12197.0,12667.0,12948.0,12915.0,12922.0,12709.0,12449.0,12169.0,12031.0,11980.0
1718236,Urgut tumani,Ургутский район,Urgut district,51382.0,52246.0,52304.0,52785.0,51925.0,50045.0,46806.0,45239.0,42652.0,39902.0,38657.0
1718238,Tayloq tumani,Тайлакский район,Tayloq  district,20832.0,20347.0,20196.0,19903.0,19125.0,18787.0,17921.0,17110.0,15764.0,14632.0,14292.0
1722,Surxondaryo viloyati,Сурхандарьинская область,Surkhandarya region,252599.0,260181.0,261015.0,264310.0,262635.0,263822.0,254730.0,248696.0,236668.0,223816.0,213980.0
1722401,Termiz shahar,Город Термез,Termiz  city,12533.0,12713.0,11942.0,11870.0,12502.0,13453.0,13152.0,17304.0,17325.0,17084.0,16231.0
1722201,Oltinsoy tumani,Алтынсайский район,Oltinsoy district,18331.0,19076.0,19106.0,19482.0,19736.0,19845.0,19336.0,19112.0,17851.0,16222.0,15438.0
1722202,Angor tumani,Ангорский район,Angor district,14365.0,14549.0,14241.0,14056.0,13601.0,13177.0,12393.0,12224.0,11464.0,10661.0,10107.0
1722203,Bandixon tumani,Бандыханский район,Bandixon district,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7743.0,7477.0,6938.0,6553.0
1722204,Boysun tumani,Байсунский район,Boysun district,11555.0,12106.0,12158.0,11938.0,11630.0,11750.0,11267.0,10713.0,10302.0,10079.0,9675.0
1722207,Muzrabot tumani,Музрабадский район,Muzrabot district,14656.0,14532.0,14534.0,14140.0,13682.0,13142.0,12834.0,12525.0,12442.0,11898.0,11296.0
1722210,Denov tumani,Денауский район,Denov district,37490.0,38204.0,38373.0,38727.0,37920.0,38024.0,35632.0,34071.0,31933.0,29846.0,28669.0
1722212,Jarqo'rg'on tumani,Джаркурганский район,Jarqo'rg'on district,20471.0,21233.0,21251.0,21729.0,21885.0,22010.0,21036.0,20724.0,19742.0,18818.0,18488.0
1722214,Qumqo'rg'on tumani,Кумкурганский район,Qumqo'rg'on district,20437.0,21697.0,22323.0,22993.0,23241.0,23777.0,24573.0,22571.0,22115.0,20756.0,19751.0
1722215,Qiziriq tumani,Кизирикский район,Qiziriq district,17447.0,17851.0,17847.0,18753.0,18096.0,17889.0,17270.0,10330.0,9269.0,8887.0,8594.0
1722217,Sariosiyo tumani,Сариасийский  район,Sariosiyo district,18655.0,19626.0,19961.0,20407.0,20510.0,20859.0,19914.0,19635.0,18169.0,16998.0,15833.0
1722220,Termiz tumani,Термезский район,Termiz district,10785.0,11051.0,11155.0,11366.0,11512.0,11717.0,11317.0,7240.0,6463.0,5841.0,5359.0
1722221,Uzun tumani,Узунский район,Uzun district,17349.0,17882.0,17764.0,17832.0,17325.0,17126.0,16160.0,15820.0,15620.0,15490.0,15204.0
1722223,Sherobod tumani,Шерабадский район,Sherobod district,18775.0,19431.0,19705.0,20274.0,20481.0,20463.0,19524.0,19013.0,18173.0,17023.0,16203.0
1722226,Sho'rchi tumani,Шурчинский район,Sho'rchi district,19750.0,20230.0,20655.0,20743.0,20514.0,20590.0,20322.0,19671.0,18323.0,17275.0,16579.0
1724,Sirdaryo viloyati,Сырдарьинская область,Syrdarya region,87891.0,87707.0,85417.0,83500.0,80289.0,77509.0,74518.0,72332.0,70212.0,68344.0,67999.0
1724401,Guliston shahar,Город Гулистан,Guliston city,9162.0,9373.0,9064.0,8866.0,8780.0,8304.0,8053.0,7981.0,7542.0,7639.0,7913.0
1724410,Shirin shahar,Город Ширин,Shirin city,1614.0,1843.0,1895.0,1952.0,1935.0,2019.0,1917.0,1826.0,1855.0,1834.0,1680.0
1724413,Yangiyer shahar,Город Янгиер,Yangiyer city,5059.0,4975.0,4836.0,4759.0,4490.0,4163.0,3904.0,3849.0,3690.0,3695.0,3732.0
1724206,Oqoltin tumani,Акалтынский район,Oqoltin  district,5653.0,5534.0,5343.0,5086.0,4810.0,4617.0,4463.0,4367.0,4409.0,4565.0,4653.0
1724212,Boyovut tumani,Баяутский район,Boyovut district,14478.0,14444.0,13982.0,13656.0,12790.0,12075.0,11760.0,11106.0,10661.0,10328.0,9793.0
1724216,Sayxunobod tumani,Сайхунабадский район,Sayxunobod district,7614.0,7529.0,7440.0,7448.0,7181.0,7046.0,6644.0,6244.0,5849.0,5927.0,5759.0
1724220,Guliston tumani,Гулистанский район,Guliston district,6793.0,6927.0,6582.0,6280.0,6092.0,6039.0,5982.0,5947.0,6012.0,5757.0,5629.0
1724226,Sardoba tumani,Сардобинский район,Sardoba district,6822.0,6755.0,6727.0,6653.0,6532.0,6440.0,6496.0,6205.0,6216.0,6072.0,5799.0
1724228,Mirzaobod tumani,Мирзаабадский район,Mirzaobod district,7669.0,7362.0,7116.0,7047.0,6837.0,6640.0,6284.0,6331.0,6256.0,5933.0,5776.0
1724231,Sirdaryo tumani,Сырдарьинский район,Sirdaryo district,13389.0,13399.0,13007.0,12627.0,12169.0,11697.0,10910.0,10635.0,10124.0,9289.0,9564.0
1724235,Xovos tumani,Хавастский район,Xovos district,9638.0,9566.0,9425.0,9126.0,8673.0,8469.0,8105.0,7841.0,7598.0,7305.0,7701.0
1727,Toshkent viloyati,Ташкентская область,Tashkent region,284604.0,278683.0,271874.0,267627.0,260997.0,254756.0,247303.0,237813.0,224923.0,207787.0,201496.0
1727401,Nurafshon shahar,Город Нурафшан,Nurafshan city,0.0,0.0,0.0,0.0,0.0,4343.0,4155.0,4114.0,4168.0,4084.0,3864.0
1727404,Olmaliq shahar,Город Алмалык,Olmaliq city,11517.0,11665.0,11813.0,12137.0,12459.0,12370.0,12280.0,11677.0,11246.0,10411.0,10625.0
1727407,Angren shahar,Город Ангрен,Angren city,19921.0,19392.0,18556.0,18236.0,18144.0,17436.0,17116.0,16375.0,15891.0,13118.0,12716.0
1727413,Bekobod shahar,Город Бекабад,Bekobod  city,8678.0,8630.0,8912.0,8803.0,8524.0,8860.0,8605.0,8254.0,7839.0,7829.0,7358.0
1727419,Chirchiq shahar,Город Чирчик,Chirchik city,13407.0,13172.0,12868.0,13085.0,12880.0,12409.0,12033.0,11750.0,11113.0,10950.0,10906.0
1727415,Ohangaron shahar,Город Ахангаран,Ohangaron city,0.0,0.0,0.0,0.0,0.0,3092.0,2969.0,2864.0,2729.0,2721.0,2709.0
1727424,Yangiyo'l shahar,Город Янгиюль,Yangiyul city,0.0,0.0,0.0,0.0,0.0,4902.0,4771.0,4812.0,4891.0,5944.0,5840.0
1727206,Oqqoʻrgʻon tumani,Аккурганский район,Akkurgan district,10881.0,11141.0,10742.0,10383.0,9815.0,9372.0,8879.0,8623.0,8103.0,7819.0,7639.0
1727212,Ohangaron tumani,Ахангара́нский район,Ohangaron district,12704.0,12902.0,12818.0,12310.0,11728.0,8276.0,7695.0,7019.0,6687.0,7202.0,7146.0
1727220,Bekobod tumani,Бекабадский район,Bekabad district,14318.0,14106.0,13773.0,13675.0,13468.0,12578.0,12066.0,11750.0,11315.0,10893.0,10881.0
