Code,Klassifikator,Klassifikator_ru,Klassifikator_en,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
1703236,Xo'jaobod tumani,Ходжаабадский район,Xo'jaobod district,3815.0,3879.0,3926.0,4095.0,4261.0,4445.0,4649.0,4905.0,5183.0,5357.0,5607.0
1706,Buxoro viloyati,Бухарская область,Bukhara region,70414.0,71639.0,73931.0,77645.0,82112.0,87605.0,92877.0,98657.0,104097.0,110555.0,118085.0
1706401,Buxoro shahar,Город Бухара,Buxoro city,11274.0,11589.0,12267.0,13002.0,13984.0,14857.0,15954.0,17160.0,18006.0,19080.0,20428.0
1706403,Kogon shahar,Город Каган,Kogon city,2692.0,2788.0,2954.0,3134.0,3387.0,3629.0,3908.0,4216.0,4448.0,4801.0,5173.0
1706204,Olot tumani,Aлатский район,Olot  district,3702.0,3688.0,3821.0,4072.0,4257.0,4340.0,4538.0,4816.0,5074.0,5360.0,5660.0
1706207,Buxoro tumani,Бухарский район,Buxoro district,5646.0,5646.0,5756.0,5895.0,6463.0,6915.0,7378.0,7812.0,8490.0,9074.0,10015.0
1706212,Vobkent tumani,Вабкентский район,Vobkent district,4776.0,4850.0,4936.0,5108.0,5266.0,5617.0,5889.0,6134.0,6579.0,7087.0,7595.0
1706215,G'ijduvon tumani,Гиждуванский район,G'ijduvon district,11202.0,11359.0,11302.0,11888.0,12191.0,13237.0,13872.0,14364.0,15047.0,15758.0,16239.0
1706219,Kogon tumani,Каганский район,Kogon district,2689.0,2785.0,2933.0,3017.0,3281.0,3576.0,3850.0,4089.0,4224.0,4598.0,5176.0
1706230,Qorako'l tumani,Каракульский район,Qorako'l district,5891.0,5912.0,6013.0,6133.0,6323.0,6532.0,6758.0,7243.0,7518.0,7693.0,8302.0
1706232,Qorovulbozor tumani,Караулбазарский район,Qorovulbozor district,653.0,687.0,733.0,797.0,827.0,950.0,1017.0,1055.0,1110.0,1206.0,1328.0
1706240,Peshku tumani,Пешкунский  район,Peshku district,4416.0,4404.0,4533.0,4779.0,5003.0,5391.0,5628.0,5924.0,6233.0,6582.0,7067.0
1706242,Romitan tumani,Ромитанский район,Romitan district,4815.0,4990.0,5033.0,5280.0,5540.0,5902.0,6267.0,6639.0,6816.0,7138.0,7659.0
1706246,Jondor tumani,Жондорский район,Jondor  district,6215.0,6242.0,6603.0,6943.0,7379.0,7724.0,8187.0,8777.0,9520.0,10392.0,10922.0
1706258,Shofirkon tumani,Шафирканский район,Shofirkon district,6443.0,6699.0,7047.0,7597.0,8211.0,8935.0,9631.0,10428.0,11032.0,11786.0,12521.0
1708,Jizzax viloyati,Джизакская область,Jizzakh region,44255.0,45146.0,46638.0,49556.0,52063.0,55561.0,59032.0,63196.0,67027.0,71880.0,76745.0
1708401,Jizzax shahar,Город Джизак,Jizzakh city,5965.0,6251.0,6564.0,7237.0,7712.0,8131.0,8932.0,9669.0,10383.0,11405.0,12351.0
1708201,Arnasoy tuman,Арнасайский район,Arnasoy district,1530.0,1537.0,1539.0,1786.0,1891.0,2050.0,2158.0,2213.0,2373.0,2518.0,2721.0
1708204,Baxmal tumani,Бахмальский район,Baxmal district,4635.0,4708.0,4775.0,4971.0,5045.0,5573.0,5757.0,6086.0,6605.0,7230.0,7703.0
1708209,G'allaorol tumani,Галляаральский район,G'allaorol district,5942.0,6127.0,6279.0,6684.0,7029.0,7582.0,8017.0,8551.0,8983.0,9422.0,10023.0
1708212,Sharof Rashidov tumani,Шараф-Рашидовский  район,Sharof Rashidov  district,6616.0,6702.0,6995.0,7245.0,7572.0,7868.0,8184.0,8581.0,8980.0,9492.0,10064.0
1708215,Do'stlik tumani,Дустликский район,Do'stlik district,2125.0,2117.0,2169.0,2236.0,2418.0,2623.0,2729.0,2962.0,3073.0,3283.0,3448.0
1708218,Zomin tumani,Зааминский район,Zomin district,5422.0,5474.0,5646.0,5991.0,6388.0,6141.0,6541.0,6837.0,7243.0,7849.0,8176.0
1708220,Zarbdor tumani,Зарбдарский район,Zarbdor district,2144.0,2204.0,2329.0,2537.0,2767.0,3476.0,3795.0,4195.0,4538.0,4835.0,4966.0
1708223,Mirzacho'l tumani,Мирзачульский район,Mirzacho'l district,1630.0,1659.0,1710.0,1827.0,1877.0,1935.0,2126.0,2272.0,2468.0,2667.0,2821.0
1708225,Zafarobod tumani,Зафарабадский район,Zafarobod district,1698.0,1789.0,1895.0,2039.0,2133.0,2381.0,2636.0,2933.0,3127.0,3363.0,3615.0
1708228,Paxtakor tumani,Пахтакорский район,Paxtakor district,2597.0,2589.0,2736.0,2912.0,3069.0,3360.0,3639.0,3812.0,3950.0,4196.0,4630.0
1708235,Forish tumani,Фаришский район,Forish district,2937.0,2982.0,2988.0,3102.0,3152.0,3370.0,3430.0,3846.0,4037.0,4278.0,4847.0
1708237,Yangiobod tumani,Янгиабадский район,Yangiobod district,1014.0,1007.0,1013.0,989.0,1010.0,1071.0,1088.0,1239.0,1267.0,1342.0,1380.0
1710,Qashqadaryo viloyati,Кашкадарьинская область,Kashkadarya region,93454.0,95445.0,97276.0,102472.0,107144.0,113234.0,119622.0,127606.0,135678.0,145112.0,154020.0
1710401,Qarshi  shahar,Город Карши,Qarshi  city,9836.0,10599.0,11314.0,12428.0,12869.0,13685.0,14431.0,15375.0,16150.0,17181.0,17939.0
1710405,Shahrisabz shahar,Город Шахрисабз,Shakhrisabz city,0.0,0.0,0.0,0.0,0.0,4648.0,5068.0,5409.0,5771.0,6117.0,6578.0
1710240,Ko'kdala,Кукдала,Ko'kdala,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7653.0
1710207,G'uzor tumani,Гузарский район,G'uzor district,5617.0,5717.0,5795.0,6024.0,6354.0,6800.0,7344.0,7628.0,8184.0,8714.0,9168.0
1710212,Dehqonobod tuman,Дехканабадский район,Dehqonobod  district,3641.0,3606.0,3635.0,3759.0,4037.0,4402.0,4680.0,5127.0,5385.0,5874.0,6399.0
1710220,Qamashi tuman,Камашинский район,Qamashi district,7303.0,7539.0,7565.0,7785.0,8081.0,8275.0,8575.0,8996.0,9615.0,10248.0,11026.0
1710224,Qarshi tuman,Каршинский район,Qarshi district,7363.0,7511.0,7850.0,8433.0,9070.0,9771.0,10398.0,11223.0,11899.0,12566.0,13196.0
1710229,Koson tuman,Касанский район,Koson district,7887.0,7824.0,7833.0,8235.0,8478.0,8958.0,9284.0,9911.0,10446.0,10948.0,11632.0
1710232,Kitob tuman,Китабский район,Kitob district,7414.0,7572.0,7678.0,8166.0,8478.0,9047.0,9658.0,10401.0,11290.0,12224.0,12973.0
1710233,Mirishkor tuman,Миришкорский район,Mirishkor district,3398.0,3492.0,3439.0,3719.0,3799.0,4013.0,4296.0,4597.0,4813.0,5144.0,5637.0
1710234,Muborak tumani,Мубарекский район,Muborak district,2288.0,2292.0,2383.0,2472.0,2553.0,2638.0,2773.0,3004.0,3078.0,3333.0,3489.0
1710235,Nishon tumani,Нишанский  район,Nishon district,4073.0,4187.0,4278.0,4472.0,4672.0,4988.0,5306.0,5763.0,6199.0,6660.0,7104.0
1710237,Kasbi tumani,Касбийский  район,Kasbi district,5455.0,5486.0,5547.0,5766.0,6055.0,6423.0,6730.0,7184.0,7740.0,8278.0,8680.0
1710242,Chiroqchi tumani,Чиракчинский район,Chiroqchi  district,11347.0,11572.0,11946.0,12448.0,13126.0,13885.0,14603.0,15467.0,16831.0,18272.0,11805.0
1710245,Shahrisabz tumani,Шахрисабзский район,Shahrisabz district,10500.0,10530.0,10480.0,10955.0,11513.0,7284.0,7625.0,8069.0,8190.0,8750.0,9301.0
1710250,Yakkabog' tumani,Яккабагский район,Yakkabog' district,7332.0,7518.0,7533.0,7810.0,8059.0,8417.0,8851.0,9452.0,10087.0,10803.0,11440.0
1712,Navoiy viloyati,Навоийская область,Navoi region,33467.0,34165.0,35049.0,36828.0,38681.0,41204.0,43995.0,46715.0,49407.0,52642.0,57008.0
1712401,Navoiy shahar,Город Навои,Navoiy city,4869.0,4989.0,5046.0,5285.0,5487.0,5584.0,5808.0,6311.0,6661.0,6878.0,7587.0
1712408,Zarafshon shahar,Город Зарафшан,Zarafshon city,3067.0,3102.0,3146.0,3307.0,3424.0,3511.0,3609.0,3796.0,4010.0,4151.0,4318.0
1712412,G'ozg'on shahar,Город Газган,G'ozg'on city,0.0,0.0,0.0,0.0,0.0,0.0,0.0,416.0,500.0,524.0,595.0
1712211,Konimex tumani,Канимехский  район,Konimex  district,1212.0,1229.0,1287.0,1348.0,1401.0,1432.0,1863.0,1918.0,1951.0,2059.0,2176.0
1712216,Qiziltepa tumani,Кызылтепинский район,Qiziltepa district,4868.0,4925.0,5012.0,5205.0,5408.0,5841.0,6156.0,6629.0,7132.0,7682.0,8529.0
1712230,Navbahor shahar,Город Навбахор,Navbahor city,3640.0,3723.0,3868.0,4014.0,4121.0,4512.0,4739.0,5052.0,5268.0,5690.0,6128.0
1712234,Karmana tumani,Карманинский район,Karmana district,4036.0,4094.0,4216.0,4488.0,4792.0,5139.0,5576.0,5721.0,6105.0,6519.0,6977.0
1712238,Nurota tumani,Нуратинский район,Nurota district,3400.0,3504.0,3678.0,3975.0,4297.0,4527.0,4811.0,4560.0,4503.0,4848.0,5207.0
1712244,Tomdi tumani,Тамдынский район,Tomdi district,680.0,672.0,710.0,757.0,862.0,911.0,969.0,1058.0,1103.0,1155.0,1241.0
1712248,Uchquduq tumani,Учкудукский район,Uchquduq district,1371.0,1462.0,1544.0,1577.0,1660.0,1846.0,1912.0,2122.0,2240.0,2387.0,2548.0
1712251,Xatirchi tumani,Хатырчинский район,Xatirchi district,6324.0,6465.0,6542.0,6872.0,7229.0,7901.0,8552.0,9132.0,9934.0,10749.0,11702.0
1714,Namangan viloyati,Наманганская область,Namangan region,89271.0,90304.0,92332.0,96650.0,101500.0,106966.0,112284.0,118150.0,124642.0,134223.0,143871.0
1714401,Namangan shahar,Город Наманган,Namangan city,17792.0,17995.0,18389.0,19077.0,23099.0,24244.0,25455.0,26823.0,28620.0,30671.0,32739.0
1714204,Mingbuloq tumani,Мингбулакский район,Mingbuloq  district,3936.0,3964.0,4003.0,4182.0,4303.0,4597.0,4753.0,5031.0,5212.0,5515.0,5800.0
1714207,Kosonsoy tumani,Касансайский район,Kosonsoy district,6034.0,6036.0,6057.0,6294.0,6472.0,6822.0,7169.0,7583.0,8063.0,8805.0,9525.0
1714212,Namangan tumani,Наманганский район,Namangan district,7291.0,7316.0,7418.0,7785.0,6261.0,6480.0,6795.0,6936.0,7281.0,7910.0,8526.0
1714216,Norin tumani,Нарынский район,Norin district,5217.0,5361.0,5525.0,6019.0,6434.0,6846.0,7174.0,7508.0,8030.0,8780.0,9441.0
1714219,Pop tumani,Папский район,Pop district,6799.0,6841.0,6991.0,7204.0,7538.0,7873.0,8201.0,8591.0,9203.0,9804.0,10558.0
1714224,To'raqo'rg'on tumani,Туракурганский район,To'raqo'rg'on district,7037.0,7208.0,7377.0,7769.0,8232.0,8685.0,9345.0,9946.0,10349.0,11386.0,12487.0
1714229,Uychi tumani,Уйчинский район,Uychi district,7270.0,7432.0,7697.0,7910.0,7456.0,7635.0,7847.0,8130.0,8697.0,9330.0,9641.0
1714234,Uchqo'rg'on tumani,Учкурганский район,Uchqo'rg'on district,5583.0,5585.0,5733.0,6020.0,6234.0,6930.0,7331.0,7645.0,7984.0,8662.0,9399.0
1714236,Chortoq tumani,Чартакский район,Chortoq  district,6474.0,6516.0,6573.0,6952.0,7239.0,7619.0,8079.0,8642.0,8905.0,9442.0,10238.0
