Code,Klassifikator,Klassifikator_ru,Klassifikator_en,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
1703236,Xo'jaobod tumani,Ходжаабадский район,Xo'jaobod district,4186.0,4158.0,3785.0,3813.0,3843.0,3578.0,3414.0,3217.0,3196.0,3167.0,3232.0
1706,Buxoro viloyati,Бухарская область,Bukhara region,71065.0,70708.0,67719.0,63690.0,60166.0,56633.0,55456.0,56497.0,57079.0,55586.0,55168.0
1706401,Buxoro shahar,Город Бухара,Buxoro city,10403.0,10233.0,9750.0,9240.0,8561.0,8062.0,7828.0,7628.0,7588.0,7460.0,7628.0
1706403,Kogon shahar,Город Каган,Kogon city,1867.0,1930.0,1770.0,1867.0,2001.0,1940.0,1935.0,2046.0,2162.0,2108.0,2020.0
1706204,Olot tumani,Aлатский район,Olot  district,3382.0,3369.0,3308.0,3160.0,2958.0,3089.0,3199.0,3083.0,3179.0,3366.0,3399.0
1706207,Buxoro tumani,Бухарский район,Buxoro district,6167.0,5820.0,5551.0,5370.0,5024.0,4681.0,4499.0,4774.0,4817.0,4575.0,4446.0
1706212,Vobkent tumani,Вабкентский район,Vobkent district,5150.0,5223.0,4980.0,4637.0,4778.0,4532.0,4094.0,4333.0,4427.0,4219.0,3981.0
1706215,G'ijduvon tumani,Гиждуванский район,G'ijduvon district,11564.0,11917.0,11691.0,10391.0,9606.0,8780.0,8462.0,8551.0,9195.0,8786.0,8254.0
1706219,Kogon tumani,Каганский район,Kogon district,2571.0,2974.0,2718.0,2477.0,2323.0,2105.0,2234.0,2428.0,2333.0,2151.0,2187.0
1706230,Qorako'l tumani,Каракульский район,Qorako'l district,5997.0,5899.0,5428.0,5401.0,5305.0,5273.0,5498.0,5440.0,5346.0,5472.0,5493.0
1706232,Qorovulbozor tumani,Караулбазарский район,Qorovulbozor district,760.0,585.0,601.0,597.0,481.0,455.0,523.0,603.0,632.0,561.0,582.0
1706240,Peshku tumani,Пешкунский  район,Peshku district,5499.0,4736.0,4227.0,3918.0,3609.0,3285.0,3334.0,3474.0,3289.0,3161.0,3261.0
1706242,Romitan tumani,Ромитанский район,Romitan district,5540.0,5888.0,5633.0,4721.0,4101.0,4000.0,3945.0,4093.0,4295.0,4167.0,4168.0
1706246,Jondor tumani,Жондорский район,Jondor  district,5570.0,5703.0,5770.0,5792.0,5478.0,4944.0,4671.0,4836.0,4810.0,4690.0,5004.0
1706258,Shofirkon tumani,Шафирканский район,Shofirkon district,6595.0,6431.0,6292.0,6119.0,5941.0,5487.0,5234.0,5208.0,5006.0,4870.0,4745.0
1708,Jizzax viloyati,Джизакская область,Jizzakh region,54982.0,56004.0,55709.0,52622.0,48077.0,45406.0,45741.0,45665.0,45588.0,44582.0,44854.0
1708401,Jizzax shahar,Город Джизак,Jizzakh city,7133.0,7224.0,7081.0,6848.0,6247.0,5818.0,6024.0,5968.0,5627.0,5631.0,5998.0
1708201,Arnasoy tuman,Арнасайский район,Arnasoy district,1959.0,1922.0,2045.0,1962.0,1701.0,1593.0,1573.0,1568.0,1626.0,1649.0,1462.0
1708204,Baxmal tumani,Бахмальский район,Baxmal district,6182.0,6361.0,6644.0,6506.0,6041.0,5425.0,5355.0,5669.0,5674.0,5292.0,5109.0
1708209,G'allaorol tumani,Галляаральский район,G'allaorol district,6199.0,6191.0,6444.0,6271.0,5679.0,5689.0,5928.0,5891.0,5624.0,5336.0,5333.0
1708212,Sharof Rashidov tumani,Шараф-Рашидовский  район,Sharof Rashidov  district,9366.0,10005.0,9380.0,8350.0,7628.0,7576.0,7308.0,6754.0,6751.0,6999.0,7439.0
1708215,Do'stlik tumani,Дустликский район,Do'stlik district,2777.0,2704.0,2596.0,2344.0,2265.0,2275.0,2133.0,2030.0,2113.0,2029.0,1927.0
1708218,Zomin tumani,Зааминский район,Zomin district,7235.0,7315.0,7449.0,6747.0,6270.0,5266.0,5108.0,5239.0,5455.0,5348.0,5506.0
1708220,Zarbdor tumani,Зарбдарский район,Zarbdor district,2935.0,2709.0,2366.0,2385.0,2382.0,2783.0,2633.0,2610.0,2854.0,2703.0,2578.0
1708223,Mirzacho'l tumani,Мирзачульский район,Mirzacho'l district,1794.0,1752.0,1827.0,1775.0,1761.0,1726.0,1780.0,1753.0,1704.0,1807.0,1764.0
1708225,Zafarobod tumani,Зафарабадский район,Zafarobod district,1928.0,1953.0,2095.0,1961.0,1534.0,1343.0,1406.0,1342.0,1458.0,1575.0,1671.0
1708228,Paxtakor tumani,Пахтакорский район,Paxtakor district,3098.0,3198.0,2814.0,2672.0,2537.0,2360.0,2424.0,2664.0,2699.0,2175.0,2090.0
1708235,Forish tumani,Фаришский район,Forish district,3348.0,3502.0,3847.0,3709.0,3109.0,2607.0,2929.0,3117.0,3010.0,3189.0,3163.0
1708237,Yangiobod tumani,Янгиабадский район,Yangiobod district,1028.0,1168.0,1121.0,1092.0,923.0,945.0,1140.0,1060.0,993.0,849.0,814.0
1710,Qashqadaryo viloyati,Кашкадарьинская область,Kashkadarya region,126652.0,130121.0,133150.0,125222.0,115144.0,112427.0,113528.0,108742.0,105107.0,105567.0,104974.0
1710401,Qarshi  shahar,Город Карши,Qarshi  city,10281.0,10273.0,10385.0,9688.0,9059.0,9078.0,9092.0,8878.0,8645.0,8510.0,8430.0
1710405,Shahrisabz shahar,Город Шахрисабз,Shakhrisabz city,0.0,0.0,0.0,0.0,0.0,4957.0,5506.0,4783.0,3595.0,3687.0,3969.0
1710240,Ko'kdala,Кукдала,Ko'kdala,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6064.0
1710207,G'uzor tumani,Гузарский район,G'uzor district,7976.0,8008.0,8290.0,7865.0,7224.0,7335.0,7431.0,7159.0,6599.0,6698.0,7620.0
1710212,Dehqonobod tuman,Дехканабадский район,Dehqonobod  district,5682.0,5968.0,6315.0,5851.0,4794.0,4834.0,4671.0,4250.0,4410.0,4813.0,4040.0
1710220,Qamashi tuman,Камашинский район,Qamashi district,10849.0,11264.0,11913.0,11032.0,9879.0,9081.0,9186.0,9161.0,8896.0,8902.0,9078.0
1710224,Qarshi tuman,Каршинский район,Qarshi district,8651.0,9327.0,9693.0,8929.0,8000.0,7774.0,8015.0,8337.0,8293.0,7691.0,7506.0
1710229,Koson tuman,Касанский район,Koson district,11365.0,11771.0,11943.0,11697.0,11361.0,11145.0,10727.0,9916.0,9806.0,9572.0,9313.0
1710232,Kitob tuman,Китабский район,Kitob district,10208.0,10410.0,10625.0,9533.0,8700.0,8365.0,8526.0,8562.0,8052.0,7924.0,7957.0
1710233,Mirishkor tuman,Миришкорский район,Mirishkor district,5014.0,5189.0,5403.0,5082.0,4238.0,3949.0,4189.0,4055.0,4149.0,4084.0,3981.0
1710234,Muborak tumani,Мубарекский район,Muborak district,3474.0,3408.0,3060.0,3231.0,3398.0,3245.0,3008.0,2775.0,2729.0,2898.0,3019.0
1710235,Nishon tumani,Нишанский  район,Nishon district,5690.0,6247.0,6185.0,5560.0,5148.0,4963.0,4939.0,5088.0,5291.0,5387.0,5407.0
1710237,Kasbi tumani,Касбийский  район,Kasbi district,8253.0,8432.0,8310.0,7935.0,7595.0,6892.0,6952.0,6646.0,6201.0,5948.0,6355.0
1710242,Chiroqchi tumani,Чиракчинский район,Chiroqchi  district,14010.0,13857.0,14090.0,14197.0,14428.0,14389.0,14263.0,13661.0,13636.0,14372.0,7826.0
1710245,Shahrisabz tumani,Шахрисабзский район,Shahrisabz district,15552.0,15964.0,16943.0,14988.0,11940.0,7084.0,7721.0,6505.0,5990.0,6178.0,6069.0
1710250,Yakkabog' tumani,Яккабагский район,Yakkabog' district,9647.0,10003.0,9995.0,9634.0,9380.0,9336.0,9302.0,8966.0,8815.0,8903.0,8340.0
1712,Navoiy viloyati,Навоийская область,Navoi region,38872.0,36898.0,34373.0,32478.0,29957.0,28608.0,28565.0,28154.0,28536.0,28581.0,29244.0
1712401,Navoiy shahar,Город Навои,Navoiy city,5726.0,5181.0,4849.0,4462.0,4274.0,4088.0,3911.0,4345.0,4522.0,4577.0,4539.0
1712408,Zarafshon shahar,Город Зарафшан,Zarafshon city,2561.0,2848.0,2624.0,2579.0,2443.0,2276.0,2234.0,2181.0,2275.0,2273.0,2632.0
1712412,G'ozg'on shahar,Город Газган,G'ozg'on city,0.0,0.0,0.0,0.0,0.0,0.0,0.0,239.0,257.0,203.0,201.0
1712211,Konimex tumani,Канимехский  район,Konimex  district,1263.0,1089.0,680.0,726.0,863.0,803.0,911.0,1027.0,1154.0,1100.0,1051.0
1712216,Qiziltepa tumani,Кызылтепинский район,Qiziltepa district,5905.0,6193.0,5590.0,5010.0,4724.0,4431.0,4305.0,4153.0,4419.0,4466.0,4435.0
1712230,Navbahor shahar,Город Навбахор,Navbahor city,5077.0,4526.0,4143.0,3714.0,3415.0,3202.0,2973.0,2908.0,3010.0,2856.0,2890.0
1712234,Karmana tumani,Карманинский район,Karmana district,4431.0,4153.0,4339.0,4437.0,3910.0,3641.0,3470.0,3588.0,3769.0,3820.0,3485.0
1712238,Nurota tumani,Нуратинский район,Nurota district,3469.0,3409.0,3430.0,3538.0,2852.0,2627.0,3102.0,2732.0,2316.0,2209.0,2271.0
